pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
rw 15,edge-list,3921670,struct-edge-list,4039640,vertex-pull,4616520,vertex-pull-nodiv,4194400,vertex-pull-warp,36484900,vertex-pull-warp-nodiv,29600300,vertex-push,3781650,vertex-push-warp,30795500
rw 05,edge-list,1712740,struct-edge-list,1815430,vertex-pull,1983540,vertex-pull-nodiv,1600440,vertex-pull-warp,12551600,vertex-pull-warp-nodiv,10013300,vertex-push,1751900,vertex-push-warp,10645000
,,,,,,,,,,,,,,,,
soc-LiveJournal1.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,329969000,struct-edge-list,327061000,vertex-pull,1329200000,vertex-pull-nodiv,374807000,vertex-pull-warp,1069240000,vertex-pull-warp-nodiv,725036000,vertex-push,505946000,vertex-push-warp,789619000
ff 50,edge-list,99756900,struct-edge-list,99361600,vertex-pull,374864000,vertex-pull-nodiv,115616000,vertex-pull-warp,457061000,vertex-pull-warp-nodiv,338786000,vertex-push,280476000,vertex-push-warp,382857000
ff 30,edge-list,40426800,struct-edge-list,40147400,vertex-pull,160529000,vertex-pull-nodiv,53732400,vertex-pull-warp,258987000,vertex-pull-warp-nodiv,198508000,vertex-push,178440000,vertex-push-warp,231918000
ff 15,edge-list,16418000,struct-edge-list,16414200,vertex-pull,47210500,vertex-pull-nodiv,24344700,vertex-pull-warp,123372000,vertex-pull-warp-nodiv,98331100,vertex-push,138095000,vertex-push-warp,116576000
ff 05,edge-list,5534200,struct-edge-list,5550880,vertex-pull,13161200,vertex-pull-nodiv,7485980,vertex-pull-warp,40657100,vertex-pull-warp-nodiv,32887000,vertex-push,32642100,vertex-push-warp,39261400
re 50,edge-list,50119900,struct-edge-list,50366100,vertex-pull,110311000,vertex-pull-nodiv,57969300,vertex-pull-warp,388010000,vertex-pull-warp-nodiv,317714000,vertex-push,56955600,vertex-push-warp,334356000
re 30,edge-list,23365000,struct-edge-list,23492900,vertex-pull,43796400,vertex-pull-nodiv,29644100,vertex-pull-warp,226033000,vertex-pull-warp-nodiv,188775000,vertex-push,26644900,vertex-push-warp,200142000
re 15,edge-list,10709100,struct-edge-list,10839000,vertex-pull,17354000,vertex-pull-nodiv,13984800,vertex-pull-warp,110257000,vertex-pull-warp-nodiv,94421600,vertex-push,12242100,vertex-push-warp,100743000
re 05,edge-list,3765420,struct-edge-list,3844800,vertex-pull,5148080,vertex-pull-nodiv,4642780,vertex-pull-warp,35929500,vertex-pull-warp-nodiv,31367700,vertex-push,4171810,vertex-push-warp,33743900
rw 50,edge-list,54678800,struct-edge-list,54786300,vertex-pull,102585000,vertex-pull-nodiv,57355300,vertex-pull-warp,393165000,vertex-pull-warp-nodiv,319405000,vertex-push,57931700,vertex-push-warp,335466000
rw 30,edge-list,26782600,struct-edge-list,26936500,vertex-pull,45845400,vertex-pull-nodiv,30520000,vertex-pull-warp,236089000,vertex-pull-warp-nodiv,192045000,vertex-push,28327700,vertex-push-warp,201802000
rw 15,edge-list,11687200,struct-edge-list,11737200,vertex-pull,18906900,vertex-pull-nodiv,14396000,vertex-pull-warp,118885000,vertex-pull-warp-nodiv,97453700,vertex-push,12723200,vertex-push-warp,102072000
rw 05,edge-list,4044770,struct-edge-list,4116060,vertex-pull,5638040,vertex-pull-nodiv,4767970,vertex-pull-warp,39936900,vertex-pull-warp-nodiv,32706400,vertex-push,4327520,vertex-push-warp,34305000
,,,,,,,,,,,,,,,,
web-Google.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,24263200,struct-edge-list,24180500,vertex-pull,185583000,vertex-pull-nodiv,84184400,vertex-pull-warp,160629000,vertex-pull-warp-nodiv,121914000,vertex-push,33034800,vertex-push-warp,123506000
ff 50,edge-list,11512200,struct-edge-list,11500700,vertex-pull,70448200,vertex-pull-nodiv,32727400,vertex-pull-warp,78156800,vertex-pull-warp-nodiv,60255800,vertex-push,15262100,vertex-push-warp,62067800
ff 30,edge-list,6417410,struct-edge-list,6424910,vertex-pull,60674400,vertex-pull-nodiv,27209900,vertex-pull-warp,46222600,vertex-pull-warp-nodiv,36607300,vertex-push,10161500,vertex-push-warp,38186800
ff 15,edge-list,3111090,struct-edge-list,3139480,vertex-pull,44054400,vertex-pull-nodiv,19354200,vertex-pull-warp,24383800,vertex-pull-warp-nodiv,19409200,vertex-push,6204330,vertex-push-warp,20329700
ff 05,edge-list,1135880,struct-edge-list,1158890,vertex-pull,35665300,vertex-pull-nodiv,14738700,vertex-pull-warp,9346990,vertex-pull-warp-nodiv,6674220,vertex-push,3636680,vertex-push-warp,7228840
re 50,edge-list,7163360,struct-edge-list,7214200,vertex-pull,22825900,vertex-pull-nodiv,13886800,vertex-pull-warp,65939100,vertex-pull-warp-nodiv,56872800,vertex-push,8286000,vertex-push-warp,61374500
re 30,edge-list,4202440,struct-edge-list,4247260,vertex-pull,10146900,vertex-pull-nodiv,7118650,vertex-pull-warp,39227500,vertex-pull-warp-nodiv,34420900,vertex-push,4714830,vertex-push-warp,37372200
re 15,edge-list,2212760,struct-edge-list,2251000,vertex-pull,4769590,vertex-pull-nodiv,3623510,vertex-pull-warp,20349200,vertex-pull-warp-nodiv,18141400,vertex-push,2456740,vertex-push-warp,19746900
re 05,edge-list,889481,struct-edge-list,906321,vertex-pull,1973050,vertex-pull-nodiv,1429050,vertex-pull-warp,6943630,vertex-pull-warp-nodiv,6195400,vertex-push,960861,vertex-push-warp,6743300
rw 50,edge-list,7871070,struct-edge-list,7904230,vertex-pull,30728000,vertex-pull-nodiv,16921300,vertex-pull-warp,70112700,vertex-pull-warp-nodiv,58207500,vertex-push,9968310,vertex-push-warp,61684600
rw 30,edge-list,4622490,struct-edge-list,4663840,vertex-pull,16555100,vertex-pull-nodiv,9624000,vertex-pull-warp,42739700,vertex-pull-warp-nodiv,35557700,vertex-push,5662600,vertex-push-warp,37668800
rw 15,edge-list,2417020,struct-edge-list,2440240,vertex-pull,7177960,vertex-pull-nodiv,4603910,vertex-pull-warp,22551700,vertex-pull-warp-nodiv,18842600,vertex-push,2979090,vertex-push-warp,19990400
rw 05,edge-list,945296,struct-edge-list,962940,vertex-pull,2393650,vertex-pull-nodiv,1625090,vertex-pull-warp,7777120,vertex-pull-warp-nodiv,6447970,vertex-push,1436690,vertex-push-warp,6825380
,,,,,,,,,,,,,,,,
wiki-Talk.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,42910800,struct-edge-list,43017800,vertex-pull,117804000,vertex-pull-nodiv,73326900,vertex-pull-warp,399965000,vertex-pull-warp-nodiv,318475000,vertex-push,1452380000,vertex-push-warp,392553000
ff 50,edge-list,20290000,struct-edge-list,20332400,vertex-pull,44177600,vertex-pull-nodiv,29546600,vertex-pull-warp,199042000,vertex-pull-warp-nodiv,159140000,vertex-push,334021000,vertex-push-warp,198777000
ff 30,edge-list,12041800,struct-edge-list,12120400,vertex-pull,22531800,vertex-pull-nodiv,16564800,vertex-pull-warp,119954000,vertex-pull-warp-nodiv,96529800,vertex-push,323691000,vertex-push-warp,117499000
ff 15,edge-list,6198040,struct-edge-list,6240700,vertex-pull,11368100,vertex-pull-nodiv,8393190,vertex-pull-warp,60559100,vertex-pull-warp-nodiv,48862000,vertex-push,314286000,vertex-push-warp,60490900
ff 05,edge-list,2232250,struct-edge-list,2243660,vertex-pull,4488550,vertex-pull-nodiv,3094940,vertex-pull-warp,20468100,vertex-pull-warp-nodiv,16494900,vertex-push,138727000,vertex-push-warp,22484500
re 50,edge-list,20212600,struct-edge-list,20294000,vertex-pull,55098900,vertex-pull-nodiv,32838300,vertex-pull-warp,198278000,vertex-pull-warp-nodiv,160005000,vertex-push,658943000,vertex-push-warp,185818000
re 30,edge-list,12001600,struct-edge-list,12040500,vertex-pull,29351200,vertex-pull-nodiv,19127400,vertex-pull-warp,120417000,vertex-pull-warp-nodiv,96966200,vertex-push,308092000,vertex-push-warp,110464000
re 15,edge-list,6084950,struct-edge-list,6115770,vertex-pull,12913800,vertex-pull-nodiv,9192270,vertex-pull-warp,60538000,vertex-pull-warp-nodiv,49041200,vertex-push,147071000,vertex-push-warp,55059100
re 05,edge-list,2226990,struct-edge-list,2300810,vertex-pull,4124820,vertex-pull-nodiv,3084680,vertex-pull-warp,20364800,vertex-pull-warp-nodiv,16519300,vertex-push,38622500,vertex-push-warp,18264800
rw 50,edge-list,21311700,struct-edge-list,21338100,vertex-pull,83455900,vertex-pull-nodiv,46379600,vertex-pull-warp,200196000,vertex-pull-warp-nodiv,160608000,vertex-push,192311000,vertex-push-warp,179063000
rw 30,edge-list,12793000,struct-edge-list,12802900,vertex-pull,60706300,vertex-pull-nodiv,32435600,vertex-pull-warp,120469000,vertex-pull-warp-nodiv,97350200,vertex-push,87221100,vertex-push-warp,106114000
rw 15,edge-list,6340070,struct-edge-list,6369510,vertex-pull,31648500,vertex-pull-nodiv,16709200,vertex-pull-warp,58855900,vertex-pull-warp-nodiv,48584500,vertex-push,26665700,vertex-push-warp,52543300
rw 05,edge-list,2264000,struct-edge-list,2306810,vertex-pull,9546340,vertex-pull-nodiv,5223300,vertex-pull-warp,19116500,vertex-pull-warp-nodiv,16114700,vertex-push,6097130,vertex-push-warp,17544700
,,,,,,,,,,,,,,,,
com-amazon.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,10036000,struct-edge-list,9797440,vertex-pull,22945000,vertex-pull-nodiv,11527900,vertex-pull-warp,57831600,vertex-pull-warp-nodiv,46387500,vertex-push,12866000,vertex-push-warp,48188000
ff 50,edge-list,5238930,struct-edge-list,4649190,vertex-pull,14674900,vertex-pull-nodiv,7843070,vertex-pull-warp,28935700,vertex-pull-warp-nodiv,23281100,vertex-push,9616470,vertex-push-warp,24280700
ff 30,edge-list,3242630,struct-edge-list,3163090,vertex-pull,14940300,vertex-pull-nodiv,6418930,vertex-pull-warp,19153400,vertex-pull-warp-nodiv,16270500,vertex-push,8767830,vertex-push-warp,15465500
ff 15,edge-list,1898870,struct-edge-list,1866900,vertex-pull,6743800,vertex-pull-nodiv,4005820,vertex-pull-warp,13046300,vertex-pull-warp-nodiv,10508600,vertex-push,5241090,vertex-push-warp,9214110
ff 05,edge-list,802728,struct-edge-list,817327,vertex-pull,5211130,vertex-pull-nodiv,2774780,vertex-pull-warp,4614060,vertex-pull-warp-nodiv,3454390,vertex-push,3774380,vertex-push-warp,3561230
re 50,edge-list,3379840,struct-edge-list,3173500,vertex-pull,4625710,vertex-pull-nodiv,3753430,vertex-pull-warp,28669900,vertex-pull-warp-nodiv,23193700,vertex-push,3666360,vertex-push-warp,24134300
re 30,edge-list,2138840,struct-edge-list,2017510,vertex-pull,2832100,vertex-pull-nodiv,2609510,vertex-pull-warp,18902800,vertex-pull-warp-nodiv,15177800,vertex-push,2375680,vertex-push-warp,15350300
re 15,edge-list,1429390,struct-edge-list,1327090,vertex-pull,1765190,vertex-pull-nodiv,1445820,vertex-pull-warp,10599900,vertex-pull-warp-nodiv,8504200,vertex-push,1510550,vertex-push-warp,7766120
re 05,edge-list,594044,struct-edge-list,584698,vertex-pull,808565,vertex-pull-nodiv,619554,vertex-pull-warp,3635650,vertex-pull-warp-nodiv,2863330,vertex-push,660582,vertex-push-warp,2943300
rw 50,edge-list,3501900,struct-edge-list,3543960,vertex-pull,6161680,vertex-pull-nodiv,4266800,vertex-pull-warp,28661700,vertex-pull-warp-nodiv,23210000,vertex-push,4428160,vertex-push-warp,24133100
rw 30,edge-list,2203630,struct-edge-list,2231510,vertex-pull,3642190,vertex-pull-nodiv,2789500,vertex-pull-warp,18910100,vertex-pull-warp-nodiv,15205600,vertex-push,2660450,vertex-push-warp,15381400
rw 15,edge-list,1380630,struct-edge-list,1396170,vertex-pull,1888610,vertex-pull-nodiv,1468360,vertex-pull-warp,10625400,vertex-pull-warp-nodiv,8598950,vertex-push,1581230,vertex-push-warp,7741700
rw 05,edge-list,563421,struct-edge-list,584115,vertex-pull,875432,vertex-pull-nodiv,674430,vertex-pull-warp,3630150,vertex-pull-warp-nodiv,2862850,vertex-push,736240,vertex-push-warp,2918000
,,,,,,,,,,,,,,,,
com-dblp.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,9673100,struct-edge-list,9644500,vertex-pull,28625200,vertex-pull-nodiv,11041400,vertex-pull-warp,56432800,vertex-pull-warp-nodiv,43804200,vertex-push,12574800,vertex-push-warp,45917300
ff 50,edge-list,4495400,struct-edge-list,4495500,vertex-pull,13190000,vertex-pull-nodiv,6002800,vertex-pull-warp,29973400,vertex-pull-warp-nodiv,23298800,vertex-push,6785410,vertex-push-warp,24394000
ff 30,edge-list,2637330,struct-edge-list,2630470,vertex-pull,7840300,vertex-pull-nodiv,4385020,vertex-pull-warp,18091100,vertex-pull-warp-nodiv,13788800,vertex-push,5167280,vertex-push-warp,14516300
ff 15,edge-list,1423750,struct-edge-list,1429880,vertex-pull,6166830,vertex-pull-nodiv,3123420,vertex-pull-warp,10035600,vertex-pull-warp-nodiv,7259990,vertex-push,3923140,vertex-push-warp,7791340
ff 05,edge-list,686912,struct-edge-list,709917,vertex-pull,4741920,vertex-pull-nodiv,2174540,vertex-pull-warp,4321020,vertex-pull-warp-nodiv,3006310,vertex-push,2873730,vertex-push-warp,3115140
re 50,edge-list,3154120,struct-edge-list,3227970,vertex-pull,5234770,vertex-pull-nodiv,3662920,vertex-pull-warp,28392200,vertex-pull-warp-nodiv,23017700,vertex-push,3431790,vertex-push-warp,23934000
re 30,edge-list,1855660,struct-edge-list,1865130,vertex-pull,2629390,vertex-pull-nodiv,2106470,vertex-pull-warp,16445500,vertex-pull-warp-nodiv,13317800,vertex-push,2015530,vertex-push-warp,13862700
re 15,edge-list,1069330,struct-edge-list,1072870,vertex-pull,1283750,vertex-pull-nodiv,1151050,vertex-pull-warp,8305000,vertex-pull-warp-nodiv,6754670,vertex-push,1110590,vertex-push-warp,7036920
re 05,edge-list,523972,struct-edge-list,518953,vertex-pull,614484,vertex-pull-nodiv,542315,vertex-pull-warp,3523960,vertex-pull-warp-nodiv,2744860,vertex-push,565913,vertex-push-warp,2813800
rw 50,edge-list,3477360,struct-edge-list,3518940,vertex-pull,6362770,vertex-pull-nodiv,3912620,vertex-pull-warp,28440900,vertex-pull-warp-nodiv,23017500,vertex-push,3889520,vertex-push-warp,23963200
rw 30,edge-list,2068650,struct-edge-list,2164060,vertex-pull,3327780,vertex-pull-nodiv,2241200,vertex-pull-warp,16455200,vertex-pull-warp-nodiv,13332800,vertex-push,2251250,vertex-push-warp,13927600
rw 15,edge-list,1126520,struct-edge-list,1125500,vertex-pull,1585850,vertex-pull-nodiv,1239120,vertex-pull-warp,8320520,vertex-pull-warp-nodiv,6757870,vertex-push,1247830,vertex-push-warp,7114280
rw 05,edge-list,543883,struct-edge-list,540216,vertex-pull,741221,vertex-pull-nodiv,587449,vertex-pull-warp,3534700,vertex-pull-warp-nodiv,2747360,vertex-push,637432,vertex-push-warp,2817020
,,,,,,,,,,,,,,,,
com-lj.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,314386000,struct-edge-list,311539000,vertex-pull,1075080000,vertex-pull-nodiv,320082000,vertex-pull-warp,914033000,vertex-pull-warp-nodiv,606609000,vertex-push,456056000,vertex-push-warp,675212000
ff 50,edge-list,99169400,struct-edge-list,98106400,vertex-pull,472353000,vertex-pull-nodiv,162443000,vertex-pull-warp,417970000,vertex-pull-warp-nodiv,293107000,vertex-push,207774000,vertex-push-warp,314859000
ff 30,edge-list,43507500,struct-edge-list,43150900,vertex-pull,294594000,vertex-pull-nodiv,136954000,vertex-pull-warp,231180000,vertex-pull-warp-nodiv,170397000,vertex-push,178155000,vertex-push-warp,180840000
ff 15,edge-list,18480200,struct-edge-list,18461700,vertex-pull,269528000,vertex-pull-nodiv,116400000,vertex-pull-warp,111253000,vertex-pull-warp-nodiv,84539100,vertex-push,155261000,vertex-push-warp,89613600
ff 05,edge-list,5681190,struct-edge-list,5642390,vertex-pull,103030000,vertex-pull-nodiv,42706300,vertex-pull-warp,38819200,vertex-pull-warp-nodiv,31009900,vertex-push,58888400,vertex-push-warp,32515000
re 50,edge-list,70563900,struct-edge-list,70854100,vertex-pull,120170000,vertex-pull-nodiv,58256500,vertex-pull-warp,338122000,vertex-pull-warp-nodiv,268263000,vertex-push,74427200,vertex-push-warp,279052000
re 30,edge-list,26482300,struct-edge-list,26558100,vertex-pull,45872200,vertex-pull-nodiv,27128500,vertex-pull-warp,200577000,vertex-pull-warp-nodiv,161335000,vertex-push,27884100,vertex-push-warp,167469000
re 15,edge-list,10102800,struct-edge-list,10121700,vertex-pull,16799600,vertex-pull-nodiv,12165900,vertex-pull-warp,101029000,vertex-pull-warp-nodiv,81786100,vertex-push,11138300,vertex-push-warp,84642100
re 05,edge-list,3460060,struct-edge-list,3498850,vertex-pull,4804870,vertex-pull-nodiv,4186220,vertex-pull-warp,35852300,vertex-pull-warp-nodiv,28886900,vertex-push,3745480,vertex-push-warp,29986100
rw 50,edge-list,65444000,struct-edge-list,65655400,vertex-pull,115875000,vertex-pull-nodiv,56118400,vertex-pull-warp,336163000,vertex-pull-warp-nodiv,267796000,vertex-push,69144900,vertex-push-warp,278358000
rw 30,edge-list,26088400,struct-edge-list,26091200,vertex-pull,50393700,vertex-pull-nodiv,28563200,vertex-pull-warp,200397000,vertex-pull-warp-nodiv,161333000,vertex-push,29095400,vertex-push-warp,167451000
rw 15,edge-list,11192800,struct-edge-list,11157700,vertex-pull,19228700,vertex-pull-nodiv,12884400,vertex-pull-warp,101024000,vertex-pull-warp-nodiv,81756600,vertex-push,12310800,vertex-push-warp,84656100
rw 05,edge-list,3899800,struct-edge-list,3933660,vertex-pull,5807650,vertex-pull-nodiv,4661140,vertex-pull-warp,35863300,vertex-pull-warp-nodiv,28892200,vertex-push,4440480,vertex-push-warp,30024600
,,,,,,,,,,,,,,,,
com-youtube.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,30966600,struct-edge-list,30782100,vertex-pull,746681000,vertex-pull-nodiv,312155000,vertex-pull-warp,210907000,vertex-pull-warp-nodiv,158947000,vertex-push,424438000,vertex-push-warp,167924000
ff 50,edge-list,17065400,struct-edge-list,17016600,vertex-pull,588482000,vertex-pull-nodiv,240911000,vertex-pull-warp,113456000,vertex-pull-warp-nodiv,83876300,vertex-push,332206000,vertex-push-warp,89062300
ff 30,edge-list,10591600,struct-edge-list,10533100,vertex-pull,536422000,vertex-pull-nodiv,215469000,vertex-pull-warp,65816800,vertex-pull-warp-nodiv,49318600,vertex-push,299391000,vertex-push-warp,52435200
ff 15,edge-list,5451460,struct-edge-list,5400110,vertex-pull,504362000,vertex-pull-nodiv,202270000,vertex-pull-warp,48395600,vertex-pull-warp-nodiv,25811700,vertex-push,282010000,vertex-push-warp,27058900
ff 05,edge-list,2560860,struct-edge-list,2583570,vertex-pull,362741000,vertex-pull-nodiv,142877000,vertex-pull-warp,31037800,vertex-pull-warp-nodiv,12754300,vertex-push,201418000,vertex-push-warp,15466800
re 50,edge-list,12235200,struct-edge-list,12187000,vertex-pull,242090000,vertex-pull-nodiv,98301300,vertex-pull-warp,101098000,vertex-pull-warp-nodiv,79348900,vertex-push,131068000,vertex-push-warp,82782800
re 30,edge-list,6750570,struct-edge-list,6751550,vertex-pull,107957000,vertex-pull-nodiv,45586800,vertex-pull-warp,58005500,vertex-pull-warp-nodiv,46441100,vertex-push,60950200,vertex-push-warp,48312300
re 15,edge-list,3446780,struct-edge-list,3471800,vertex-pull,41272900,vertex-pull-nodiv,18337000,vertex-pull-warp,29969100,vertex-pull-warp-nodiv,23327500,vertex-push,24190300,vertex-push-warp,24380400
re 05,edge-list,1473060,struct-edge-list,1477220,vertex-pull,10790600,vertex-pull-nodiv,5093360,vertex-pull-warp,11274300,vertex-pull-warp-nodiv,8953140,vertex-push,6573710,vertex-push-warp,9248710
rw 50,edge-list,12561500,struct-edge-list,12510900,vertex-pull,245220000,vertex-pull-nodiv,100925000,vertex-pull-warp,100993000,vertex-pull-warp-nodiv,79490700,vertex-push,134857000,vertex-push-warp,83022800
rw 30,edge-list,7153950,struct-edge-list,7137370,vertex-pull,119319000,vertex-pull-nodiv,50204300,vertex-pull-warp,58288200,vertex-pull-warp-nodiv,46483400,vertex-push,67444700,vertex-push-warp,48367800
rw 15,edge-list,3629690,struct-edge-list,3729510,vertex-pull,47961400,vertex-pull-nodiv,21043600,vertex-pull-warp,29506300,vertex-pull-warp-nodiv,23361400,vertex-push,28108600,vertex-push-warp,24425600
rw 05,edge-list,1556780,struct-edge-list,1556300,vertex-pull,14764600,vertex-pull-nodiv,6639230,vertex-pull-warp,11360600,vertex-pull-warp-nodiv,8967550,vertex-push,8789730,vertex-push-warp,9253230
,,,,,,,,,,,,,,,,
email-Enron.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,1779500,struct-edge-list,1775990,vertex-pull,35340800,vertex-pull-nodiv,14281600,vertex-pull-warp,17603800,vertex-pull-warp-nodiv,9420370,vertex-push,20000500,vertex-push-warp,11204400
ff 50,edge-list,1040420,struct-edge-list,1045920,vertex-pull,25744600,vertex-pull-nodiv,10359300,vertex-pull-warp,14331400,vertex-pull-warp-nodiv,6402720,vertex-push,14566600,vertex-push-warp,7709460
ff 30,edge-list,686748,struct-edge-list,680510,vertex-pull,24129600,vertex-pull-nodiv,9792470,vertex-pull-warp,9601420,vertex-pull-warp-nodiv,4428800,vertex-push,13639000,vertex-push-warp,5304800
ff 15,edge-list,557768,struct-edge-list,552496,vertex-pull,18434200,vertex-pull-nodiv,7582030,vertex-pull-warp,8246400,vertex-pull-warp-nodiv,3816030,vertex-push,10435700,vertex-push-warp,4567050
ff 05,edge-list,464896,struct-edge-list,459355,vertex-pull,18349000,vertex-pull-nodiv,7424190,vertex-pull-warp,5141340,vertex-pull-warp-nodiv,2703470,vertex-push,10339400,vertex-push-warp,3098740
re 50,edge-list,702342,struct-edge-list,704250,vertex-pull,6877250,vertex-pull-nodiv,3003120,vertex-pull-warp,4521790,vertex-pull-warp-nodiv,3126980,vertex-push,4048370,vertex-push-warp,3267320
re 30,edge-list,502111,struct-edge-list,498963,vertex-pull,3147910,vertex-pull-nodiv,1499400,vertex-pull-warp,3495030,vertex-pull-warp-nodiv,2509790,vertex-push,1935430,vertex-push-warp,2626440
