bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
re 30,edge-list,3077950,rev-edge-list,3057320,vertex-pull,2340220,vertex-push,3371680,vertex-push-warp,5794740
re 15,edge-list,1647280,rev-edge-list,1751930,vertex-pull,2181270,vertex-push,2032480,vertex-push-warp,4587710
re 05,edge-list,113897,rev-edge-list,122827,vertex-pull,177961,vertex-push,114403,vertex-push-warp,318772
rw 50,edge-list,6650500,rev-edge-list,6597770,vertex-pull,6335780,vertex-push,7553890,vertex-push-warp,9399400
rw 30,edge-list,791388,rev-edge-list,778736,vertex-pull,2416970,vertex-push,262837,vertex-push-warp,1321190
rw 15,edge-list,1912170,rev-edge-list,1890840,vertex-pull,2442880,vertex-push,2364020,vertex-push-warp,4205860
rw 05,edge-list,119096,rev-edge-list,133394,vertex-pull,231615,vertex-push,114422,vertex-push-warp,320421
,,,,,,,,,,
wikipedia_link_de.edges,1,,2,,3,,4,,5,
graph,edge-list,2003880000,rev-edge-list,1994120000,vertex-pull,655195000,vertex-push,324856000,vertex-push-warp,651895000
ff 50,edge-list,207211000,rev-edge-list,206278000,vertex-pull,216888000,vertex-push,87340900,vertex-push-warp,129907000
ff 30,edge-list,56853700,rev-edge-list,57004500,vertex-pull,52897100,vertex-push,45206100,vertex-push-warp,77059700
ff 15,edge-list,15145000,rev-edge-list,15084400,vertex-pull,12696100,vertex-push,21376900,vertex-push-warp,32162200
ff 05,edge-list,3616860,rev-edge-list,3601600,vertex-pull,3735440,vertex-push,10529800,vertex-push-warp,11761400
re 50,edge-list,239052000,rev-edge-list,237823000,vertex-pull,183762000,vertex-push,136947000,vertex-push-warp,699969000
re 30,edge-list,4218030,rev-edge-list,4193900,vertex-pull,13428300,vertex-push,4246100,vertex-push-warp,23289600
re 15,edge-list,16804000,rev-edge-list,16533300,vertex-pull,50444800,vertex-push,23177800,vertex-push-warp,128672000
re 05,edge-list,503619,rev-edge-list,497343,vertex-pull,1230600,vertex-push,775821,vertex-push-warp,4142920
rw 50,edge-list,188771000,rev-edge-list,187913000,vertex-pull,161194000,vertex-push,102282000,vertex-push-warp,509688000
rw 30,edge-list,103563000,rev-edge-list,103048000,vertex-pull,80635200,vertex-push,71135300,vertex-push-warp,366014000
rw 15,edge-list,46476200,rev-edge-list,45819400,vertex-pull,42544600,vertex-push,38789900,vertex-push-warp,201585000
rw 05,edge-list,853760,rev-edge-list,814130,vertex-pull,2322240,vertex-push,774590,vertex-push-warp,4148750
,,,,,,,,,,
wikipedia_link_fr.edges,1,,2,,3,,4,,5,
graph,edge-list,2514180000,rev-edge-list,2499060000,vertex-pull,730307000,vertex-push,300106000,vertex-push-warp,617500000
ff 50,edge-list,281253000,rev-edge-list,280800000,vertex-pull,139923000,vertex-push,93602600,vertex-push-warp,126120000
ff 30,edge-list,84428000,rev-edge-list,84306700,vertex-pull,32285400,vertex-push,54257600,vertex-push-warp,74159000
ff 15,edge-list,25452400,rev-edge-list,25272700,vertex-pull,9686630,vertex-push,21134800,vertex-push-warp,31201100
ff 05,edge-list,10840700,rev-edge-list,10813200,vertex-pull,2961740,vertex-push,11002100,vertex-push-warp,12256000
re 50,edge-list,315128000,rev-edge-list,313575000,vertex-pull,190977000,vertex-push,151280000,vertex-push-warp,780606000
re 30,edge-list,94604400,rev-edge-list,93714000,vertex-pull,98894000,vertex-push,89913600,vertex-push-warp,478099000
re 15,edge-list,2250390,rev-edge-list,2177950,vertex-pull,4673820,vertex-push,3026650,vertex-push-warp,16584800
re 05,edge-list,486301,rev-edge-list,480396,vertex-pull,857881,vertex-push,755012,vertex-push-warp,3975820
rw 50,edge-list,189359000,rev-edge-list,188640000,vertex-pull,92008500,vertex-push,93098400,vertex-push-warp,459569000
rw 30,edge-list,99389600,rev-edge-list,99114500,vertex-pull,57784100,vertex-push,63040700,vertex-push-warp,319609000
rw 15,edge-list,57361200,rev-edge-list,56645300,vertex-pull,40861900,vertex-push,45498000,vertex-push-warp,234424000
rw 05,edge-list,14854600,rev-edge-list,14711400,vertex-pull,13631700,vertex-push,14477700,vertex-push-warp,72284000
,,,,,,,,,,
wikipedia_link_it.edges,1,,2,,3,,4,,5,
graph,edge-list,1970960000,rev-edge-list,1956820000,vertex-pull,519235000,vertex-push,239227000,vertex-push-warp,346499000
ff 50,edge-list,116774000,rev-edge-list,116822000,vertex-pull,56944800,vertex-push,63431800,vertex-push-warp,77318000
ff 30,edge-list,29560600,rev-edge-list,29395400,vertex-pull,17028300,vertex-push,22864000,vertex-push-warp,37750000
ff 15,edge-list,8678310,rev-edge-list,8645890,vertex-pull,5610500,vertex-push,10644000,vertex-push-warp,19594300
ff 05,edge-list,1815290,rev-edge-list,1795400,vertex-pull,1234010,vertex-push,5142600,vertex-push-warp,5405230
re 50,edge-list,150868000,rev-edge-list,149526000,vertex-pull,99719400,vertex-push,85129100,vertex-push-warp,440291000
re 30,edge-list,3876320,rev-edge-list,3847050,vertex-pull,6954120,vertex-push,3676510,vertex-push-warp,20194400
re 15,edge-list,911734,rev-edge-list,907580,vertex-pull,1710690,vertex-push,1299120,vertex-push-warp,7018690
re 05,edge-list,340366,rev-edge-list,337136,vertex-pull,535774,vertex-push,460773,vertex-push-warp,2384170
rw 50,edge-list,115908000,rev-edge-list,115001000,vertex-pull,70948000,vertex-push,64938400,vertex-push-warp,319275000
rw 30,edge-list,81524100,rev-edge-list,80534000,vertex-pull,51349800,vertex-push,55610200,vertex-push-warp,286382000
rw 15,edge-list,38794300,rev-edge-list,38277700,vertex-pull,29358300,vertex-push,31730500,vertex-push-warp,162495000
rw 05,edge-list,11544600,rev-edge-list,11546500,vertex-pull,10546600,vertex-push,10553400,vertex-push-warp,51683400
,,,,,,,,,,
wikipedia_link_ja.edges,1,,2,,3,,4,,5,
graph,edge-list,1530700000,rev-edge-list,1520080000,vertex-pull,335066000,vertex-push,185630000,vertex-push-warp,295126000
ff 50,edge-list,85969300,rev-edge-list,86234000,vertex-pull,33419200,vertex-push,48615400,vertex-push-warp,55997500
ff 30,edge-list,26111600,rev-edge-list,26046800,vertex-pull,10378900,vertex-push,25061000,vertex-push-warp,33125600
ff 15,edge-list,7009200,rev-edge-list,6916840,vertex-pull,3239100,vertex-push,8249690,vertex-push-warp,13359100
ff 05,edge-list,1789140,rev-edge-list,1756450,vertex-pull,909091,vertex-push,6290140,vertex-push-warp,5329460
re 50,edge-list,88565600,rev-edge-list,88035300,vertex-pull,56697500,vertex-push,50821300,vertex-push-warp,254774000
re 30,edge-list,49865500,rev-edge-list,48904700,vertex-pull,51119400,vertex-push,50539900,vertex-push-warp,270230000
re 15,edge-list,1687570,rev-edge-list,1647260,vertex-pull,3516660,vertex-push,2165520,vertex-push-warp,11813800
re 05,edge-list,307375,rev-edge-list,300636,vertex-pull,512978,vertex-push,433467,vertex-push-warp,2227590
rw 50,edge-list,73518000,rev-edge-list,73069700,vertex-pull,36666900,vertex-push,39684600,vertex-push-warp,179082000
rw 30,edge-list,43430700,rev-edge-list,43008100,vertex-pull,26035000,vertex-push,30073900,vertex-push-warp,143670000
rw 15,edge-list,23600200,rev-edge-list,23159600,vertex-pull,16861800,vertex-push,20146800,vertex-push-warp,98893200
rw 05,edge-list,7633540,rev-edge-list,7442710,vertex-pull,6237900,vertex-push,7238900,vertex-push-warp,34590000
,,,,,,,,,,
wikipedia_link_pl.edges,1,,2,,3,,4,,5,
graph,edge-list,2207020000,rev-edge-list,2186750000,vertex-pull,537628000,vertex-push,180518000,vertex-push-warp,482084000
ff 50,edge-list,115582000,rev-edge-list,115466000,vertex-pull,83649400,vertex-push,43032300,vertex-push-warp,63886700
ff 30,edge-list,26642700,rev-edge-list,26491800,vertex-pull,19051700,vertex-push,17899100,vertex-push-warp,31284200
ff 15,edge-list,7996190,rev-edge-list,8010380,vertex-pull,4808110,vertex-push,11152900,vertex-push-warp,16458100
ff 05,edge-list,1477140,rev-edge-list,1436530,vertex-pull,1114740,vertex-push,4713920,vertex-push-warp,5004270
re 50,edge-list,98871700,rev-edge-list,98343800,vertex-pull,88603500,vertex-push,65919700,vertex-push-warp,345149000
re 30,edge-list,37323300,rev-edge-list,36753700,vertex-pull,50683500,vertex-push,40701200,vertex-push-warp,217857000
re 15,edge-list,714942,rev-edge-list,702723,vertex-pull,2409360,vertex-push,1089250,vertex-push-warp,5890460
re 05,edge-list,217928,rev-edge-list,218626,vertex-pull,730812,vertex-push,431274,vertex-push-warp,2207960
rw 50,edge-list,97738000,rev-edge-list,97613700,vertex-pull,76042900,vertex-push,53360400,vertex-push-warp,263464000
rw 30,edge-list,62795000,rev-edge-list,62394300,vertex-pull,60054100,vertex-push,42328700,vertex-push-warp,214463000
rw 15,edge-list,2143820,rev-edge-list,2143160,vertex-pull,7615830,vertex-push,1623360,vertex-push-warp,8816140
rw 05,edge-list,8344290,rev-edge-list,8252730,vertex-pull,9322490,vertex-push,8016860,vertex-push-warp,37419700
,,,,,,,,,,
wikipedia_link_pt.edges,1,,2,,3,,4,,5,
graph,edge-list,1881250000,rev-edge-list,1866160000,vertex-pull,525768000,vertex-push,201012000,vertex-push-warp,502048000
ff 50,edge-list,209822000,rev-edge-list,209724000,vertex-pull,97576700,vertex-push,57581500,vertex-push-warp,78701200
ff 30,edge-list,51118300,rev-edge-list,51142700,vertex-pull,27758200,vertex-push,26466300,vertex-push-warp,39625400
ff 15,edge-list,13641100,rev-edge-list,13626100,vertex-pull,7319970,vertex-push,11764300,vertex-push-warp,19760800
ff 05,edge-list,2558200,rev-edge-list,2527100,vertex-pull,1804240,vertex-push,5562760,vertex-push-warp,6136310
re 50,edge-list,8175260,rev-edge-list,8170500,vertex-pull,23621600,vertex-push,3530300,vertex-push-warp,19294800
re 30,edge-list,2582180,rev-edge-list,2565930,vertex-pull,6972500,vertex-push,2144560,vertex-push-warp,11711800
re 15,edge-list,862465,rev-edge-list,856710,vertex-pull,2199000,vertex-push,1095980,vertex-push-warp,5915110
re 05,edge-list,319813,rev-edge-list,315331,vertex-pull,608134,vertex-push,433573,vertex-push-warp,2225500
rw 50,edge-list,96311200,rev-edge-list,96141800,vertex-pull,62180400,vertex-push,50729600,vertex-push-warp,246203000
rw 30,edge-list,51074700,rev-edge-list,51062600,vertex-pull,35621200,vertex-push,34106700,vertex-push-warp,166736000
rw 15,edge-list,31295700,rev-edge-list,31244900,vertex-pull,21948700,vertex-push,24852800,vertex-push-warp,122240000
rw 05,edge-list,523360,rev-edge-list,520795,vertex-pull,928502,vertex-push,432266,vertex-push-warp,2238740
,,,,,,,,,,
wikipedia_link_ru.edges,1,,2,,3,,4,,5,
graph,edge-list,7551750000,rev-edge-list,7475790000,vertex-pull,1029270000,vertex-push,524293000,vertex-push-warp,2069830000
ff 50,edge-list,330868000,rev-edge-list,330416000,vertex-pull,207646000,vertex-push,93289600,vertex-push-warp,137860000
ff 30,edge-list,93037500,rev-edge-list,93300900,vertex-pull,56846200,vertex-push,44358000,vertex-push-warp,70367200
ff 15,edge-list,22514800,rev-edge-list,22455400,vertex-pull,11965800,vertex-push,16463700,vertex-push-warp,29737000
ff 05,edge-list,5223030,rev-edge-list,5279710,vertex-pull,2851710,vertex-push,8205170,vertex-push-warp,10448700
re 50,edge-list,332135000,rev-edge-list,333485000,vertex-pull,150901000,vertex-push,112822000,vertex-push-warp,553095000
re 30,edge-list,113650000,rev-edge-list,113373000,vertex-pull,107920000,vertex-push,92688300,vertex-push-warp,494140000
re 15,edge-list,1513980,rev-edge-list,1494570,vertex-pull,3786950,vertex-push,1936130,vertex-push-warp,10565300
re 05,edge-list,580225,rev-edge-list,577652,vertex-pull,1440610,vertex-push,1004310,vertex-push-warp,5337070
rw 50,edge-list,177995000,rev-edge-list,178602000,vertex-pull,87576700,vertex-push,90825400,vertex-push-warp,450866000
rw 30,edge-list,119272000,rev-edge-list,119383000,vertex-pull,66673800,vertex-push,76177800,vertex-push-warp,393894000
rw 15,edge-list,60283700,rev-edge-list,59733000,vertex-pull,42504400,vertex-push,48498800,vertex-push-warp,249800000
rw 05,edge-list,14424800,rev-edge-list,14307400,vertex-pull,13626600,vertex-push,14609400,vertex-push-warp,71897100
,,,,,,,,,,
wikisigned-k2.edges,1,,2,,3,,4,,5,
graph,edge-list,13908500,rev-edge-list,13792100,vertex-pull,18334300,vertex-push,16529000,vertex-push-warp,20574500
ff 50,edge-list,2545510,rev-edge-list,2545330,vertex-pull,1639120,vertex-push,9069940,vertex-push-warp,6176620
ff 30,edge-list,1695390,rev-edge-list,1693480,vertex-pull,1232200,vertex-push,7753610,vertex-push-warp,4491860
ff 15,edge-list,602657,rev-edge-list,607983,vertex-pull,599142,vertex-push,7374970,vertex-push-warp,2462400
ff 05,edge-list,257162,rev-edge-list,256154,vertex-pull,249054,vertex-push,5478110,vertex-push-warp,1280230
re 50,edge-list,3825790,rev-edge-list,3793610,vertex-pull,6502460,vertex-push,4422140,vertex-push-warp,10547800
re 30,edge-list,2663190,rev-edge-list,2666140,vertex-pull,4091900,vertex-push,2874100,vertex-push-warp,8393090
re 15,edge-list,1780980,rev-edge-list,1763320,vertex-pull,3531310,vertex-push,2414720,vertex-push-warp,7368620
re 05,edge-list,221855,rev-edge-list,247061,vertex-pull,468370,vertex-push,225563,vertex-push-warp,683652
rw 50,edge-list,4010950,rev-edge-list,4011740,vertex-pull,8171320,vertex-push,8515630,vertex-push-warp,11276500
rw 30,edge-list,2116660,rev-edge-list,2077490,vertex-pull,8237440,vertex-push,6366330,vertex-push-warp,7117350
rw 15,edge-list,1309920,rev-edge-list,1211690,vertex-pull,6791420,vertex-push,3628690,vertex-push-warp,5214550
rw 05,edge-list,242693,rev-edge-list,225402,vertex-pull,1502160,vertex-push,221795,vertex-push-warp,713235
,,,,,,,,,,
wiki_talk_ar.edges,1,,2,,3,,4,,5,
graph,edge-list,22905000,rev-edge-list,22792600,vertex-pull,16826300,vertex-push,2003790000,vertex-push-warp,159176000
ff 15,edge-list,896354,rev-edge-list,891056,vertex-pull,732464,vertex-push,775627,vertex-push-warp,4132180
ff 05,edge-list,726536,rev-edge-list,724942,vertex-pull,661517,vertex-push,90675000,vertex-push-warp,4881250
re 15,edge-list,1035160,rev-edge-list,1030690,vertex-pull,1129440,vertex-push,1153960,vertex-push-warp,6193360
re 05,edge-list,1851190,rev-edge-list,1838300,vertex-pull,1786020,vertex-push,4111900,vertex-push-warp,7658290
rw 15,edge-list,4049340,rev-edge-list,4015760,vertex-pull,5154770,vertex-push,80867200,vertex-push-warp,19681200
rw 05,edge-list,2372010,rev-edge-list,2350030,vertex-pull,4097130,vertex-push,14417500,vertex-push-warp,6805360
,,,,,,,,,,
wiki_talk_de.edges,1,,2,,3,,4,,5,
graph,edge-list,33844300,rev-edge-list,33855500,vertex-pull,13745200,vertex-push,315427000,vertex-push-warp,80380300
ff 50,edge-list,6299480,rev-edge-list,6377590,vertex-pull,3583440,vertex-push,46864600,vertex-push-warp,17977600
ff 30,edge-list,3201740,rev-edge-list,3222300,vertex-pull,1968540,vertex-push,35820200,vertex-push-warp,11511100
ff 15,edge-list,1115970,rev-edge-list,1124950,vertex-pull,817181,vertex-push,17807000,vertex-push-warp,4910600
ff 05,edge-list,392515,rev-edge-list,403681,vertex-pull,382714,vertex-push,16214500,vertex-push-warp,2346210
re 50,edge-list,8484460,rev-edge-list,8465120,vertex-pull,5437530,vertex-push,32500000,vertex-push-warp,30412500
re 30,edge-list,5150220,rev-edge-list,5160050,vertex-pull,3923070,vertex-push,13374400,vertex-push-warp,21240500
re 15,edge-list,3134910,rev-edge-list,3097320,vertex-pull,2478850,vertex-push,7289610,vertex-push-warp,13783700
re 05,edge-list,1120120,rev-edge-list,1123330,vertex-pull,1137070,vertex-push,2379450,vertex-push-warp,5105120
rw 50,edge-list,16292900,rev-edge-list,16205700,vertex-pull,8909580,vertex-push,21721500,vertex-push-warp,40358400
rw 30,edge-list,1245320,rev-edge-list,1234640,vertex-pull,2214150,vertex-push,759958,vertex-push-warp,4037150
rw 15,edge-list,3479750,rev-edge-list,3400830,vertex-pull,3695510,vertex-push,4300460,vertex-push-warp,14744600
rw 05,edge-list,1330120,rev-edge-list,1255620,vertex-pull,1557350,vertex-push,1631680,vertex-push-warp,5467640
,,,,,,,,,,
wiki_talk_en.edges,1,,2,,3,,4,,5,
graph,edge-list,116887000,rev-edge-list,117322000,vertex-pull,41214800,vertex-push,480371000,vertex-push-warp,301199000
ff 50,edge-list,21014000,rev-edge-list,21003100,vertex-pull,10699100,vertex-push,206881000,vertex-push-warp,77932300
ff 30,edge-list,11707100,rev-edge-list,11671700,vertex-pull,6461240,vertex-push,114402000,vertex-push-warp,47151100
ff 15,edge-list,5192240,rev-edge-list,5142750,vertex-pull,3363440,vertex-push,99584600,vertex-push-warp,24312900
ff 05,edge-list,1823500,rev-edge-list,1835230,vertex-pull,1366840,vertex-push,37826500,vertex-push-warp,8842790
re 50,edge-list,39282000,rev-edge-list,39513700,vertex-pull,22066900,vertex-push,187998000,vertex-push-warp,151064000
re 30,edge-list,20228500,rev-edge-list,20328400,vertex-pull,13202900,vertex-push,93689800,vertex-push-warp,91405300
re 15,edge-list,11217000,rev-edge-list,11221600,vertex-pull,8499230,vertex-push,44087600,vertex-push-warp,58414100
re 05,edge-list,4793160,rev-edge-list,4799800,vertex-pull,4766510,vertex-push,17453300,vertex-push-warp,28596000
rw 50,edge-list,57007300,rev-edge-list,57167600,vertex-pull,31246800,vertex-push,61565000,vertex-push-warp,185130000
rw 30,edge-list,5339340,rev-edge-list,5321730,vertex-pull,6889220,vertex-push,3931950,vertex-push-warp,21532800
rw 15,edge-list,2311960,rev-edge-list,2309430,vertex-pull,3121260,vertex-push,2031700,vertex-push-warp,11079800
rw 05,edge-list,717890,rev-edge-list,725093,vertex-pull,954335,vertex-push,735109,vertex-push-warp,3877550
,,,,,,,,,,
wiki_talk_es.edges,1,,2,,3,,4,,5,
graph,edge-list,16399000,rev-edge-list,16344800,vertex-pull,11680900,vertex-push,441690000,vertex-push-warp,55106000
ff 50,edge-list,6158240,rev-edge-list,6090060,vertex-pull,5365940,vertex-push,98450500,vertex-push-warp,20815300
ff 30,edge-list,3026860,rev-edge-list,3040370,vertex-pull,3548860,vertex-push,35000300,vertex-push-warp,12339400
ff 15,edge-list,558825,rev-edge-list,495977,vertex-pull,777515,vertex-push,429911,vertex-push-warp,2209950
ff 05,edge-list,384706,rev-edge-list,386870,vertex-pull,421137,vertex-push,8646180,vertex-push-warp,1701940
re 50,edge-list,6485530,rev-edge-list,6531690,vertex-pull,6121350,vertex-push,37428400,vertex-push-warp,29737900
re 30,edge-list,874048,rev-edge-list,846438,vertex-pull,1441900,vertex-push,733946,vertex-push-warp,3882010
re 15,edge-list,2146160,rev-edge-list,2142240,vertex-pull,2291330,vertex-push,10421200,vertex-push-warp,12401500
re 05,edge-list,1158830,rev-edge-list,1072380,vertex-pull,1343450,vertex-push,4108460,vertex-push-warp,5492490
rw 50,edge-list,10402000,rev-edge-list,10394000,vertex-pull,9544500,vertex-push,31529200,vertex-push-warp,33356900
rw 30,edge-list,8598140,rev-edge-list,8427160,vertex-pull,8287100,vertex-push,17047100,vertex-push-warp,29897800
rw 15,edge-list,3273250,rev-edge-list,3216120,vertex-pull,4586960,vertex-push,6144690,vertex-push-warp,13482000
rw 05,edge-list,174968,rev-edge-list,176605,vertex-pull,817998,vertex-push,153772,vertex-push-warp,697315
,,,,,,,,,,
wiki_talk_fr.edges,1,,2,,3,,4,,5,
graph,edge-list,35452100,rev-edge-list,35402000,vertex-pull,24765100,vertex-push,2266230000,vertex-push-warp,201522000
ff 15,edge-list,3685900,rev-edge-list,3704870,vertex-pull,2443060,vertex-push,132918000,vertex-push-warp,15431300
ff 05,edge-list,1077320,rev-edge-list,1080160,vertex-pull,918946,vertex-push,17727800,vertex-push-warp,4640480
re 15,edge-list,4548640,rev-edge-list,4526300,vertex-pull,4587590,vertex-push,26318100,vertex-push-warp,24537200
re 05,edge-list,353469,rev-edge-list,351300,vertex-pull,522235,vertex-push,365316,vertex-push-warp,1805630
rw 15,edge-list,9080980,rev-edge-list,9043330,vertex-pull,13880500,vertex-push,40789000,vertex-push-warp,25234000
rw 05,edge-list,553214,rev-edge-list,553405,vertex-pull,3806140,vertex-push,357415,vertex-push-warp,1820480
,,,,,,,,,,
wiki_talk_it.edges,1,,2,,3,,4,,5,
graph,edge-list,18845700,rev-edge-list,18853500,vertex-pull,13432400,vertex-push,935228000,vertex-push-warp,87933900
ff 15,edge-list,2480110,rev-edge-list,2499280,vertex-pull,1829980,vertex-push,38561200,vertex-push-warp,9493480
ff 05,edge-list,715759,rev-edge-list,693967,vertex-pull,465922,vertex-push,32404600,vertex-push-warp,3521700
re 15,edge-list,3040190,rev-edge-list,3077980,vertex-pull,3149590,vertex-push,14188600,vertex-push-warp,15914200
re 05,edge-list,1070190,rev-edge-list,1118460,vertex-pull,1494370,vertex-push,2911480,vertex-push-warp,6326150
rw 15,edge-list,5784040,rev-edge-list,5768770,vertex-pull,7773630,vertex-push,33229500,vertex-push-warp,16191900
rw 05,edge-list,2289870,rev-edge-list,2235590,vertex-pull,6256870,vertex-push,6576000,vertex-push-warp,7429760
,,,,,,,,,,
wiki_talk_ru.edges,1,,2,,3,,4,,5,
graph,edge-list,10768500,rev-edge-list,10727100,vertex-pull,7998860,vertex-push,474118000,vertex-push-warp,46032900
ff 30,edge-list,2890080,rev-edge-list,2895010,vertex-pull,1833320,vertex-push,100237000,vertex-push-warp,10231800
ff 15,edge-list,1790420,rev-edge-list,1769790,vertex-pull,1715880,vertex-push,26630600,vertex-push-warp,5271810
ff 05,edge-list,478055,rev-edge-list,509805,vertex-pull,465063,vertex-push,14599700,vertex-push-warp,2261440
re 30,edge-list,2532640,rev-edge-list,2524780,vertex-pull,2347970,vertex-push,71000500,vertex-push-warp,13146200
re 15,edge-list,1628260,rev-edge-list,1626340,vertex-pull,1770290,vertex-push,26299700,vertex-push-warp,8724470
re 05,edge-list,990658,rev-edge-list,911327,vertex-pull,1000070,vertex-push,8205200,vertex-push-warp,4531480
rw 30,edge-list,5077990,rev-edge-list,5096340,vertex-pull,4925760,vertex-push,30517800,vertex-push-warp,13440400
rw 15,edge-list,3269360,rev-edge-list,3248550,vertex-pull,3569110,vertex-push,7338110,vertex-push-warp,9475030
rw 05,edge-list,1144550,rev-edge-list,1096580,vertex-pull,1657820,vertex-push,2038280,vertex-push-warp,4328850
,,,,,,,,,,
wiki_talk_zh.edges,1,,2,,3,,4,,5,
graph,edge-list,19646500,rev-edge-list,19617300,vertex-pull,15176200,vertex-push,1883210000,vertex-push-warp,144918000
ff 15,edge-list,3642340,rev-edge-list,3663920,vertex-pull,2892080,vertex-push,106175000,vertex-push-warp,15494100
ff 05,edge-list,878381,rev-edge-list,875912,vertex-pull,880173,vertex-push,47542800,vertex-push-warp,5613920
re 15,edge-list,3775420,rev-edge-list,3730110,vertex-pull,3332510,vertex-push,25938300,vertex-push-warp,21630000
re 05,edge-list,364687,rev-edge-list,352601,vertex-pull,365094,vertex-push,337096,vertex-push-warp,1681890
rw 15,edge-list,4642990,rev-edge-list,4639050,vertex-pull,4530030,vertex-push,64415700,vertex-push-warp,17848000
rw 05,edge-list,2114900,rev-edge-list,2081240,vertex-pull,3616780,vertex-push,15923600,vertex-push-warp,7214140
,,,,,,,,,,
wordnet-words.edges,1,,2,,3,,4,,5,
graph,edge-list,27767800,rev-edge-list,27750600,vertex-pull,7031570,vertex-push,9707030,vertex-push-warp,25573600
ff 50,edge-list,5967150,rev-edge-list,5952180,vertex-pull,4096070,vertex-push,5083610,vertex-push-warp,7321360
ff 30,edge-list,2662080,rev-edge-list,2660980,vertex-pull,2691760,vertex-push,3389290,vertex-push-warp,4200160
ff 15,edge-list,1123650,rev-edge-list,1120660,vertex-pull,2539590,vertex-push,2851900,vertex-push-warp,2483890
ff 05,edge-list,451812,rev-edge-list,453842,vertex-pull,1398360,vertex-push,1374440,vertex-push-warp,1505170
re 50,edge-list,688227,rev-edge-list,688552,vertex-pull,462773,vertex-push,361205,vertex-push-warp,1818510
re 30,edge-list,389787,rev-edge-list,387646,vertex-pull,285832,vertex-push,247568,vertex-push-warp,1189760
re 15,edge-list,165022,rev-edge-list,174914,vertex-pull,172859,vertex-push,146518,vertex-push-warp,625462
re 05,edge-list,117930,rev-edge-list,128686,vertex-pull,135014,vertex-push,115218,vertex-push-warp,346841
rw 50,edge-list,8876860,rev-edge-list,8881290,vertex-pull,4706460,vertex-push,4993850,vertex-push-warp,19523900
rw 30,edge-list,6960360,rev-edge-list,6899160,vertex-pull,3712210,vertex-push,4065130,vertex-push-warp,16241000
rw 15,edge-list,224827,rev-edge-list,226811,vertex-pull,231134,vertex-push,148314,vertex-push-warp,623765
rw 05,edge-list,3642430,rev-edge-list,3621040,vertex-pull,3672480,vertex-push,3450200,vertex-push-warp,9859020
,,,,,,,,,,
youtube-links.edges,1,,2,,3,,4,,5,
graph,edge-list,115903000,rev-edge-list,116094000,vertex-pull,56785400,vertex-push,122496000,vertex-push-warp,212429000
ff 50,edge-list,19491100,rev-edge-list,19622800,vertex-pull,24576000,vertex-push,64797300,vertex-push-warp,46022600
ff 30,edge-list,8111890,rev-edge-list,8110210,vertex-pull,8562800,vertex-push,60255800,vertex-push-warp,22798000
ff 15,edge-list,3284270,rev-edge-list,3376140,vertex-pull,2347660,vertex-push,47620500,vertex-push-warp,11964800
ff 05,edge-list,739428,rev-edge-list,765426,vertex-pull,678991,vertex-push,16710300,vertex-push-warp,4366580
re 50,edge-list,30081000,rev-edge-list,30314400,vertex-pull,27528200,vertex-push,38671900,vertex-push-warp,108584000
re 30,edge-list,16629100,rev-edge-list,16616500,vertex-pull,18783300,vertex-push,23545100,vertex-push-warp,80510700
re 15,edge-list,7122930,rev-edge-list,7221950,vertex-pull,10450600,vertex-push,11259300,vertex-push-warp,44778900
re 05,edge-list,214745,rev-edge-list,211873,vertex-pull,572428,vertex-push,336282,vertex-push-warp,1679770
rw 50,edge-list,36620400,rev-edge-list,36717200,vertex-pull,28713800,vertex-push,42146600,vertex-push-warp,136567000
rw 30,edge-list,2849870,rev-edge-list,2850210,vertex-pull,10066500,vertex-push,2262520,vertex-push-warp,12380800
rw 15,edge-list,9873340,rev-edge-list,9951380,vertex-pull,13808000,vertex-push,12244400,vertex-push-warp,49092800
rw 05,edge-list,533902,rev-edge-list,531095,vertex-pull,1274720,vertex-push,496687,vertex-push-warp,2491730
,,,,,,,,,,
youtube-u-growth.edges,1,,2,,3,,4,,5,
graph,edge-list,578889000,rev-edge-list,579048000,vertex-pull,209403000,vertex-push,360180000,vertex-push-warp,792453000
ff 50,edge-list,81907500,rev-edge-list,82232900,vertex-pull,98710700,vertex-push,179697000,vertex-push-warp,108211000
ff 30,edge-list,44183300,rev-edge-list,44286100,vertex-pull,95871900,vertex-push,178453000,vertex-push-warp,64689800
ff 15,edge-list,12533900,rev-edge-list,12525500,vertex-pull,66287300,vertex-push,127535000,vertex-push-warp,27529000
ff 05,edge-list,3002570,rev-edge-list,3016460,vertex-pull,64008100,vertex-push,124543000,vertex-push-warp,13980300
re 50,edge-list,126711000,rev-edge-list,128096000,vertex-pull,123511000,vertex-push,145942000,vertex-push-warp,294751000
re 30,edge-list,59260000,rev-edge-list,59953900,vertex-pull,42855200,vertex-push,87048500,vertex-push-warp,177010000
re 15,edge-list,24079800,rev-edge-list,24269600,vertex-pull,19474100,vertex-push,29871800,vertex-push-warp,88838200
re 05,edge-list,12790000,rev-edge-list,12884900,vertex-pull,15561500,vertex-push,14349300,vertex-push-warp,53731600
rw 50,edge-list,172452000,rev-edge-list,174346000,vertex-pull,117018000,vertex-push,158889000,vertex-push-warp,377425000
