pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
re 50,edge-list,58507800,struct-edge-list,58171400,vertex-pull,116249000,vertex-pull-nodiv,54329600,vertex-pull-warp,474195000,vertex-pull-warp-nodiv,401837000,vertex-push,77100400,vertex-push-warp,288977000
re 30,edge-list,24652800,struct-edge-list,24455300,vertex-pull,42463500,vertex-pull-nodiv,22398000,vertex-pull-warp,266410000,vertex-pull-warp-nodiv,233534000,vertex-push,30775900,vertex-push-warp,170189000
re 15,edge-list,10257800,struct-edge-list,10170500,vertex-pull,15611300,vertex-pull-nodiv,9240360,vertex-pull-warp,127580000,vertex-pull-warp-nodiv,114491000,vertex-push,12427200,vertex-push-warp,84881300
re 05,edge-list,3398750,struct-edge-list,3370110,vertex-pull,4459760,vertex-pull-nodiv,2989750,vertex-pull-warp,42313800,vertex-pull-warp-nodiv,38758800,vertex-push,3924710,vertex-push-warp,29367500
rw 50,edge-list,63613500,struct-edge-list,63544100,vertex-pull,110355000,vertex-pull-nodiv,52339600,vertex-pull-warp,486352000,vertex-pull-warp-nodiv,409127000,vertex-push,74356800,vertex-push-warp,288485000
rw 30,edge-list,30027000,struct-edge-list,29868400,vertex-pull,47169900,vertex-pull-nodiv,24202400,vertex-pull-warp,287342000,vertex-pull-warp-nodiv,243675000,vertex-push,34253400,vertex-push-warp,171400000
rw 15,edge-list,12817100,struct-edge-list,12710800,vertex-pull,18816900,vertex-pull-nodiv,10388000,vertex-pull-warp,143255000,vertex-pull-warp-nodiv,121725000,vertex-push,14378100,vertex-push-warp,85598400
rw 05,edge-list,4164630,struct-edge-list,4185990,vertex-pull,5488530,vertex-pull-nodiv,3339070,vertex-pull-warp,49027300,vertex-pull-warp-nodiv,41675900,vertex-push,4527680,vertex-push-warp,29539100
,,,,,,,,,,,,,,,,
web-Google.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,30541500,struct-edge-list,29792800,vertex-pull,213002000,vertex-pull-nodiv,83467300,vertex-pull-warp,214674000,vertex-pull-warp-nodiv,162701000,vertex-push,53552400,vertex-push-warp,107475000
ff 50,edge-list,15437000,struct-edge-list,15094400,vertex-pull,78672200,vertex-pull-nodiv,30649000,vertex-pull-warp,103960000,vertex-pull-warp-nodiv,81998300,vertex-push,24282300,vertex-push-warp,54294800
ff 30,edge-list,8052110,struct-edge-list,7862700,vertex-pull,69563300,vertex-pull-nodiv,25923100,vertex-pull-warp,61841200,vertex-pull-warp-nodiv,48515300,vertex-push,13792100,vertex-push-warp,32536200
ff 15,edge-list,3605560,struct-edge-list,3527300,vertex-pull,49058400,vertex-pull-nodiv,18272200,vertex-pull-warp,30881700,vertex-pull-warp-nodiv,24188500,vertex-push,7907740,vertex-push-warp,16412300
ff 05,edge-list,1362560,struct-edge-list,1396850,vertex-pull,38540500,vertex-pull-nodiv,13855400,vertex-pull-warp,11286300,vertex-pull-warp-nodiv,9023220,vertex-push,3683580,vertex-push-warp,6611140
re 50,edge-list,7805520,struct-edge-list,7711160,vertex-pull,24336800,vertex-pull-nodiv,10680400,vertex-pull-warp,77122800,vertex-pull-warp-nodiv,68906700,vertex-push,9308650,vertex-push-warp,51532700
re 30,edge-list,4155180,struct-edge-list,4099130,vertex-pull,10344800,vertex-pull-nodiv,4863740,vertex-pull-warp,44492200,vertex-pull-warp-nodiv,40929300,vertex-push,4770650,vertex-push-warp,31104300
re 15,edge-list,2046810,struct-edge-list,2026300,vertex-pull,4574410,vertex-pull-nodiv,2422330,vertex-pull-warp,22125200,vertex-pull-warp-nodiv,20537800,vertex-push,2282810,vertex-push-warp,15649700
re 05,edge-list,870124,struct-edge-list,867877,vertex-pull,1950670,vertex-pull-nodiv,1139640,vertex-pull-warp,8319040,vertex-pull-warp-nodiv,7791060,vertex-push,966249,vertex-push-warp,6295110
rw 50,edge-list,9346470,struct-edge-list,9225560,vertex-pull,33386600,vertex-pull-nodiv,13898300,vertex-pull-warp,83797400,vertex-pull-warp-nodiv,71847600,vertex-push,12613600,vertex-push-warp,52036100
rw 30,edge-list,5204130,struct-edge-list,5127700,vertex-pull,17964100,vertex-pull-nodiv,7359520,vertex-pull-warp,49971800,vertex-pull-warp-nodiv,43311200,vertex-push,6649370,vertex-push-warp,31386300
rw 15,edge-list,2556650,struct-edge-list,2524200,vertex-pull,7645810,vertex-pull-nodiv,3452740,vertex-pull-warp,25110200,vertex-pull-warp-nodiv,21806900,vertex-push,3065850,vertex-push-warp,15734600
rw 05,edge-list,1046490,struct-edge-list,1044440,vertex-pull,2516440,vertex-pull-nodiv,1268090,vertex-pull-warp,9777980,vertex-pull-warp-nodiv,8367150,vertex-push,1379340,vertex-push-warp,6256690
,,,,,,,,,,,,,,,,
wiki-Talk.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,48277600,struct-edge-list,47872800,vertex-pull,127785000,vertex-pull-nodiv,56750800,vertex-pull-warp,535811000,vertex-pull-warp-nodiv,426801000,vertex-push,1559800000,vertex-push-warp,350295000
ff 50,edge-list,21109400,struct-edge-list,20800100,vertex-pull,44717200,vertex-pull-nodiv,21162000,vertex-pull-warp,264830000,vertex-pull-warp-nodiv,212627000,vertex-push,343588000,vertex-push-warp,173140000
ff 30,edge-list,11849100,struct-edge-list,11671000,vertex-pull,24287900,vertex-pull-nodiv,12057800,vertex-pull-warp,157230000,vertex-pull-warp-nodiv,127357000,vertex-push,332627000,vertex-push-warp,98081700
ff 15,edge-list,5841150,struct-edge-list,5765980,vertex-pull,11323500,vertex-pull-nodiv,5706650,vertex-pull-warp,79002800,vertex-pull-warp-nodiv,63679300,vertex-push,324398000,vertex-push-warp,50411100
ff 05,edge-list,1974250,struct-edge-list,1998900,vertex-pull,4342850,vertex-pull-nodiv,2203900,vertex-pull-warp,25956900,vertex-pull-warp-nodiv,21375500,vertex-push,136878000,vertex-push-warp,18704800
re 50,edge-list,21540800,struct-edge-list,21334500,vertex-pull,53015500,vertex-pull-nodiv,24466200,vertex-pull-warp,260423000,vertex-pull-warp-nodiv,210762000,vertex-push,731341000,vertex-push-warp,163182000
re 30,edge-list,12218200,struct-edge-list,12089100,vertex-pull,28018900,vertex-pull-nodiv,13398600,vertex-pull-warp,154616000,vertex-pull-warp-nodiv,125581000,vertex-push,325224000,vertex-push-warp,95375200
re 15,edge-list,5904700,struct-edge-list,5831600,vertex-pull,13091500,vertex-pull-nodiv,6328450,vertex-pull-warp,76720300,vertex-pull-warp-nodiv,62620300,vertex-push,160745000,vertex-push-warp,46935700
re 05,edge-list,2043100,struct-edge-list,2015520,vertex-pull,4121100,vertex-pull-nodiv,2167330,vertex-pull-warp,24904900,vertex-pull-warp-nodiv,20680000,vertex-push,41072900,vertex-push-warp,15955900
rw 50,edge-list,24370400,struct-edge-list,24127600,vertex-pull,89224400,vertex-pull-nodiv,36780400,vertex-pull-warp,264145000,vertex-pull-warp-nodiv,211933000,vertex-push,188594000,vertex-push-warp,157367000
rw 30,edge-list,14393100,struct-edge-list,14222100,vertex-pull,65478600,vertex-pull-nodiv,26536400,vertex-pull-warp,156354000,vertex-pull-warp-nodiv,126363000,vertex-push,87022300,vertex-push-warp,91773800
rw 15,edge-list,6818990,struct-edge-list,6731170,vertex-pull,35171900,vertex-pull-nodiv,14182600,vertex-pull-warp,74146000,vertex-pull-warp-nodiv,61757500,vertex-push,25418900,vertex-push-warp,44447100
rw 05,edge-list,2205310,struct-edge-list,2183170,vertex-pull,10131300,vertex-pull-nodiv,4306220,vertex-pull-warp,22592000,vertex-pull-warp-nodiv,19625700,vertex-push,5651120,vertex-push-warp,14295400
,,,,,,,,,,,,,,,,
com-amazon.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,13194500,struct-edge-list,12866800,vertex-pull,26751400,vertex-pull-nodiv,11635000,vertex-pull-warp,78482700,vertex-pull-warp-nodiv,62777100,vertex-push,17707700,vertex-push-warp,43179200
ff 50,edge-list,5443020,struct-edge-list,5293900,vertex-pull,15956800,vertex-pull-nodiv,6663420,vertex-pull-warp,39164300,vertex-pull-warp-nodiv,31017000,vertex-push,9448460,vertex-push-warp,21205200
ff 30,edge-list,3139360,struct-edge-list,3054880,vertex-pull,15057200,vertex-pull-nodiv,6109220,vertex-pull-warp,24074800,vertex-pull-warp-nodiv,19065900,vertex-push,8713760,vertex-push-warp,13010100
ff 15,edge-list,1680720,struct-edge-list,1623460,vertex-pull,7285910,vertex-pull-nodiv,3051970,vertex-pull-warp,12210100,vertex-pull-warp-nodiv,9770460,vertex-push,4280450,vertex-push-warp,6696650
ff 05,edge-list,681384,struct-edge-list,682821,vertex-pull,5563170,vertex-pull-nodiv,2289360,vertex-pull-warp,3886070,vertex-pull-warp-nodiv,3189600,vertex-push,3153220,vertex-push-warp,2084260
re 50,edge-list,3473070,struct-edge-list,3405880,vertex-pull,4971340,vertex-pull-nodiv,2707840,vertex-pull-warp,37749700,vertex-pull-warp-nodiv,30857700,vertex-push,3734680,vertex-push-warp,20469000
re 30,edge-list,1987040,struct-edge-list,1950700,vertex-pull,2730000,vertex-pull-nodiv,1591830,vertex-pull-warp,23206900,vertex-pull-warp-nodiv,18903900,vertex-push,2110190,vertex-push-warp,12518400
re 15,edge-list,1062000,struct-edge-list,1059670,vertex-pull,1530680,vertex-pull-nodiv,952551,vertex-pull-warp,11788400,vertex-pull-warp-nodiv,9574830,vertex-push,1191640,vertex-push-warp,6371810
re 05,edge-list,485135,struct-edge-list,479779,vertex-pull,797781,vertex-pull-nodiv,542184,vertex-pull-warp,3555420,vertex-pull-warp-nodiv,3016140,vertex-push,565785,vertex-push-warp,1861230
rw 50,edge-list,3926450,struct-edge-list,3840180,vertex-pull,6340680,vertex-pull-nodiv,3253620,vertex-pull-warp,37833400,vertex-pull-warp-nodiv,30749500,vertex-push,4545080,vertex-push-warp,20486000
rw 30,edge-list,2249990,struct-edge-list,2198150,vertex-pull,3276380,vertex-pull-nodiv,1874500,vertex-pull-warp,23265000,vertex-pull-warp-nodiv,18870600,vertex-push,2538930,vertex-push-warp,12543900
rw 15,edge-list,1191980,struct-edge-list,1170050,vertex-pull,1632400,vertex-pull-nodiv,1017570,vertex-pull-warp,11823600,vertex-pull-warp-nodiv,9569970,vertex-push,1318270,vertex-push-warp,6387170
rw 05,edge-list,558641,struct-edge-list,542978,vertex-pull,852591,vertex-pull-nodiv,585436,vertex-pull-warp,3567080,vertex-pull-warp-nodiv,3019280,vertex-push,647083,vertex-push-warp,1861600
,,,,,,,,,,,,,,,,
com-dblp.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,13414000,struct-edge-list,13098400,vertex-pull,32366400,vertex-pull-nodiv,14196600,vertex-pull-warp,76487400,vertex-pull-warp-nodiv,59295000,vertex-push,21560900,vertex-push-warp,42124400
ff 50,edge-list,5896560,struct-edge-list,5723200,vertex-pull,14960200,vertex-pull-nodiv,6694570,vertex-pull-warp,39196800,vertex-pull-warp-nodiv,30104000,vertex-push,9517330,vertex-push-warp,21415800
ff 30,edge-list,3454270,struct-edge-list,3360040,vertex-pull,9554100,vertex-pull-nodiv,4212570,vertex-pull-warp,24277000,vertex-pull-warp-nodiv,18871200,vertex-push,5861500,vertex-push-warp,13693700
ff 15,edge-list,1771500,struct-edge-list,1729030,vertex-pull,7288300,vertex-pull-nodiv,3245990,vertex-pull-warp,12756200,vertex-pull-warp-nodiv,9739350,vertex-push,4592380,vertex-push-warp,7269420
ff 05,edge-list,726006,struct-edge-list,704092,vertex-pull,5466010,vertex-pull-nodiv,2296480,vertex-pull-warp,4546540,vertex-pull-warp-nodiv,3289640,vertex-push,3288750,vertex-push-warp,2468010
re 50,edge-list,3744100,struct-edge-list,3727700,vertex-pull,5661210,vertex-pull-nodiv,2942840,vertex-pull-warp,34938900,vertex-pull-warp-nodiv,28960400,vertex-push,4058790,vertex-push-warp,19053100
re 30,edge-list,2086820,struct-edge-list,2107150,vertex-pull,2775740,vertex-pull-nodiv,1643770,vertex-pull-warp,22457400,vertex-pull-warp-nodiv,18310100,vertex-push,2224980,vertex-push-warp,12485100
re 15,edge-list,1062550,struct-edge-list,1129100,vertex-pull,1252890,vertex-pull-nodiv,865950,vertex-pull-warp,11341900,vertex-pull-warp-nodiv,9258920,vertex-push,1095420,vertex-push-warp,6336730
re 05,edge-list,462721,struct-edge-list,538319,vertex-pull,566572,vertex-pull-nodiv,583972,vertex-pull-warp,3430850,vertex-pull-warp-nodiv,2893490,vertex-push,505928,vertex-push-warp,1809660
rw 50,edge-list,4065160,struct-edge-list,4001540,vertex-pull,6742440,vertex-pull-nodiv,3324780,vertex-pull-warp,35088200,vertex-pull-warp-nodiv,28860100,vertex-push,4678970,vertex-push-warp,19091100
rw 30,edge-list,2321900,struct-edge-list,2294410,vertex-pull,3395270,vertex-pull-nodiv,1886100,vertex-pull-warp,22495700,vertex-pull-warp-nodiv,18327100,vertex-push,2616140,vertex-push-warp,12521200
rw 15,edge-list,1182980,struct-edge-list,1190150,vertex-pull,1540800,vertex-pull-nodiv,966671,vertex-pull-warp,11373700,vertex-pull-warp-nodiv,9307140,vertex-push,1280390,vertex-push-warp,6359300
rw 05,edge-list,527489,struct-edge-list,543977,vertex-pull,694735,vertex-pull-nodiv,530368,vertex-pull-warp,3311730,vertex-pull-warp-nodiv,2896880,vertex-push,570305,vertex-push-warp,1820520
,,,,,,,,,,,,,,,,
com-lj.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,494979000,struct-edge-list,490924000,vertex-pull,1396440000,vertex-pull-nodiv,592578000,vertex-pull-warp,1455430000,vertex-pull-warp-nodiv,929590000,vertex-push,907036000,vertex-push-warp,829656000
ff 50,edge-list,181502000,struct-edge-list,178453000,vertex-pull,587938000,vertex-pull-nodiv,242800000,vertex-pull-warp,659010000,vertex-pull-warp-nodiv,437793000,vertex-push,354898000,vertex-push-warp,366007000
ff 30,edge-list,73571900,struct-edge-list,72093200,vertex-pull,341565000,vertex-pull-nodiv,138318000,vertex-pull-warp,346079000,vertex-pull-warp-nodiv,244161000,vertex-push,198804000,vertex-push-warp,188825000
ff 15,edge-list,26125400,struct-edge-list,25632100,vertex-pull,306359000,vertex-pull-nodiv,113543000,vertex-pull-warp,158567000,vertex-pull-warp-nodiv,117052000,vertex-push,164445000,vertex-push-warp,85090400
ff 05,edge-list,7031220,struct-edge-list,6927040,vertex-pull,113197000,vertex-pull-nodiv,41126200,vertex-pull-warp,49880000,vertex-pull-warp-nodiv,38757900,vertex-push,60055500,vertex-push-warp,26869600
re 50,edge-list,85546600,struct-edge-list,85213900,vertex-pull,139436000,vertex-pull-nodiv,62709800,vertex-pull-warp,448912000,vertex-pull-warp-nodiv,367972000,vertex-push,97808500,vertex-push-warp,247719000
re 30,edge-list,31375500,struct-edge-list,31252000,vertex-pull,49347200,vertex-pull-nodiv,23956100,vertex-pull-warp,262206000,vertex-pull-warp-nodiv,217217000,vertex-push,35586900,vertex-push-warp,143036000
re 15,edge-list,11030300,struct-edge-list,10907600,vertex-pull,16565400,vertex-pull-nodiv,8909050,vertex-pull-warp,130469000,vertex-pull-warp-nodiv,107967000,vertex-push,12653700,vertex-push-warp,70843300
re 05,edge-list,3331240,struct-edge-list,3272990,vertex-pull,4304520,vertex-pull-nodiv,2673770,vertex-pull-warp,45726700,vertex-pull-warp-nodiv,37132800,vertex-push,3674340,vertex-push-warp,24572000
rw 50,edge-list,76687700,struct-edge-list,76543100,vertex-pull,131036000,vertex-pull-nodiv,58763900,vertex-pull-warp,444810000,vertex-pull-warp-nodiv,364683000,vertex-push,92538300,vertex-push-warp,245130000
rw 30,edge-list,30443500,struct-edge-list,30251100,vertex-pull,52432400,vertex-pull-nodiv,24994400,vertex-pull-warp,262471000,vertex-pull-warp-nodiv,215888000,vertex-push,37298500,vertex-push-warp,142872000
rw 15,edge-list,11950000,struct-edge-list,11762300,vertex-pull,18436600,vertex-pull-nodiv,9656980,vertex-pull-warp,130655000,vertex-pull-warp-nodiv,107581000,vertex-push,13858300,vertex-push-warp,70739600
rw 05,edge-list,3737070,struct-edge-list,3731190,vertex-pull,4961580,vertex-pull-nodiv,2930360,vertex-pull-warp,45773400,vertex-pull-warp-nodiv,37084800,vertex-push,4151760,vertex-push-warp,24598600
,,,,,,,,,,,,,,,,
com-youtube.ungraph.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,46140000,struct-edge-list,45074400,vertex-pull,836418000,vertex-pull-nodiv,305970000,vertex-pull-warp,299389000,vertex-pull-warp-nodiv,221740000,vertex-push,444862000,vertex-push-warp,162408000
ff 50,edge-list,25010600,struct-edge-list,24464200,vertex-pull,648487000,vertex-pull-nodiv,232602000,vertex-pull-warp,160173000,vertex-pull-warp-nodiv,115186000,vertex-push,340523000,vertex-push-warp,86653000
ff 30,edge-list,14753300,struct-edge-list,14456800,vertex-pull,593958000,vertex-pull-nodiv,212340000,vertex-pull-warp,93821200,vertex-pull-warp-nodiv,68396600,vertex-push,309558000,vertex-push-warp,50325700
ff 15,edge-list,6542160,struct-edge-list,6394850,vertex-pull,555499000,vertex-pull-nodiv,197758000,vertex-pull-warp,48961000,vertex-pull-warp-nodiv,33637900,vertex-push,290302000,vertex-push-warp,25055800
ff 05,edge-list,2964640,struct-edge-list,2926570,vertex-pull,401247000,vertex-pull-nodiv,141573000,vertex-pull-warp,31933200,vertex-pull-warp-nodiv,15084100,vertex-push,207625000,vertex-push-warp,16466300
re 50,edge-list,18315200,struct-edge-list,18130700,vertex-pull,273597000,vertex-pull-nodiv,101326000,vertex-pull-warp,131488000,vertex-pull-warp-nodiv,105120000,vertex-push,141979000,vertex-push-warp,71831200
re 30,edge-list,9064400,struct-edge-list,8882630,vertex-pull,124571000,vertex-pull-nodiv,45168600,vertex-pull-warp,77086600,vertex-pull-warp-nodiv,62309600,vertex-push,63958400,vertex-push-warp,42079900
re 15,edge-list,3937910,struct-edge-list,3831300,vertex-pull,47242400,vertex-pull-nodiv,17041400,vertex-pull-warp,38621300,vertex-pull-warp-nodiv,31147800,vertex-push,24012000,vertex-push-warp,21002400
re 05,edge-list,1443320,struct-edge-list,1428730,vertex-pull,11265300,vertex-pull-nodiv,4394870,vertex-pull-warp,13883900,vertex-pull-warp-nodiv,11356800,vertex-push,6128550,vertex-push-warp,7948650
rw 50,edge-list,18015700,struct-edge-list,17714100,vertex-pull,269729000,vertex-pull-nodiv,98172100,vertex-pull-warp,131202000,vertex-pull-warp-nodiv,104373000,vertex-push,139841000,vertex-push-warp,71564900
rw 30,edge-list,9354470,struct-edge-list,9172760,vertex-pull,133366000,vertex-pull-nodiv,48530700,vertex-pull-warp,77244600,vertex-pull-warp-nodiv,62185000,vertex-push,69110200,vertex-push-warp,42024600
rw 15,edge-list,4181560,struct-edge-list,4102300,vertex-pull,53203200,vertex-pull-nodiv,19258500,vertex-pull-warp,38239500,vertex-pull-warp-nodiv,31140600,vertex-push,27528100,vertex-push-warp,20691900
rw 05,edge-list,1479020,struct-edge-list,1448690,vertex-pull,15980400,vertex-pull-nodiv,6274490,vertex-pull-warp,13967300,vertex-pull-warp-nodiv,11337100,vertex-push,8535760,vertex-push-warp,8064640
,,,,,,,,,,,,,,,,
email-Enron.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,2480220,struct-edge-list,2458950,vertex-pull,44290200,vertex-pull-nodiv,18355400,vertex-pull-warp,17720100,vertex-pull-warp-nodiv,9503060,vertex-push,26737200,vertex-push-warp,8981610
ff 50,edge-list,1262200,struct-edge-list,1268810,vertex-pull,34226000,vertex-pull-nodiv,13866200,vertex-pull-warp,15138200,vertex-pull-warp-nodiv,8012690,vertex-push,20418600,vertex-push-warp,7234990
ff 30,edge-list,686591,struct-edge-list,738566,vertex-pull,29708200,vertex-pull-nodiv,11255900,vertex-pull-warp,10127800,vertex-pull-warp-nodiv,5330200,vertex-push,16561600,vertex-push-warp,4970660
ff 15,edge-list,591022,struct-edge-list,678933,vertex-pull,21442200,vertex-pull-nodiv,8066450,vertex-pull-warp,8226340,vertex-pull-warp-nodiv,4518420,vertex-push,11670900,vertex-push-warp,4274060
ff 05,edge-list,486685,struct-edge-list,554062,vertex-pull,20928000,vertex-pull-nodiv,7825240,vertex-pull-warp,4963330,vertex-pull-warp-nodiv,3124990,vertex-push,11102600,vertex-push-warp,2880610
re 50,edge-list,820740,struct-edge-list,848901,vertex-pull,7953570,vertex-pull-nodiv,3193110,vertex-pull-warp,5105540,vertex-pull-warp-nodiv,3728350,vertex-push,4456880,vertex-push-warp,2720520
re 30,edge-list,599251,struct-edge-list,618749,vertex-pull,3594130,vertex-pull-nodiv,1577740,vertex-pull-warp,3315640,vertex-pull-warp-nodiv,2657580,vertex-push,2108190,vertex-push-warp,2033080
re 15,edge-list,452896,struct-edge-list,491122,vertex-pull,1708590,vertex-pull-nodiv,885417,vertex-pull-warp,2593630,vertex-pull-warp-nodiv,2326800,vertex-push,1085260,vertex-push-warp,1754480
re 05,edge-list,417375,struct-edge-list,442995,vertex-pull,678954,vertex-pull-nodiv,517308,vertex-pull-warp,2450840,vertex-pull-warp-nodiv,2255170,vertex-push,552435,vertex-push-warp,1693950
rw 50,edge-list,807343,struct-edge-list,791330,vertex-pull,17878300,vertex-pull-nodiv,6516650,vertex-pull-warp,4746600,vertex-pull-warp-nodiv,3591480,vertex-push,9348780,vertex-push-warp,2529750
rw 30,edge-list,598037,struct-edge-list,589944,vertex-pull,9996920,vertex-pull-nodiv,3780990,vertex-pull-warp,3472610,vertex-pull-warp-nodiv,2656100,vertex-push,5350700,vertex-push-warp,2069870
rw 15,edge-list,460809,struct-edge-list,461169,vertex-pull,4620340,vertex-pull-nodiv,1896700,vertex-pull-warp,2771760,vertex-pull-warp-nodiv,2313510,vertex-push,2581140,vertex-push-warp,1834840
rw 05,edge-list,419794,struct-edge-list,422376,vertex-pull,1929680,vertex-pull-nodiv,958207,vertex-pull-warp,2481410,vertex-pull-warp-nodiv,2184520,vertex-push,1197360,vertex-push-warp,1707580
,,,,,,,,,,,,,,,,
facebook_combined.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,1116710,struct-edge-list,1090230,vertex-pull,28133700,vertex-pull-nodiv,10061800,vertex-pull-warp,6012360,vertex-pull-warp-nodiv,3597490,vertex-push,14617200,vertex-push-warp,3219290
ff 50,edge-list,460991,struct-edge-list,456395,vertex-pull,20524700,vertex-pull-nodiv,7430990,vertex-pull-warp,3645500,vertex-pull-warp-nodiv,2612670,vertex-push,10741700,vertex-push-warp,2221220
