pagerank,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
graph,edge-list,24795700,struct-edge-list,24080600,vertex-pull,193571000,vertex-pull-nodiv,76170900,vertex-pull-warp,174316000,vertex-pull-warp-nodiv,135721000,vertex-push,43233800,vertex-push-warp,87862100
ff 50,edge-list,12571700,struct-edge-list,12233500,vertex-pull,72544700,vertex-pull-nodiv,27762500,vertex-pull-warp,85183800,vertex-pull-warp-nodiv,68187400,vertex-push,19662300,vertex-push-warp,44593700
ff 30,edge-list,6711580,struct-edge-list,6461290,vertex-pull,62992100,vertex-pull-nodiv,23323500,vertex-pull-warp,51776200,vertex-pull-warp-nodiv,41251200,vertex-push,11043200,vertex-push-warp,27463500
ff 15,edge-list,3090460,struct-edge-list,2957920,vertex-pull,45159000,vertex-pull-nodiv,16837600,vertex-pull-warp,26230000,vertex-pull-warp-nodiv,20652100,vertex-push,6610390,vertex-push-warp,13838700
ff 05,edge-list,1165080,struct-edge-list,1074060,vertex-pull,35222100,vertex-pull-nodiv,12656900,vertex-pull-warp,9562660,vertex-pull-warp-nodiv,7313140,vertex-push,3216690,vertex-push-warp,4866830
re 50,edge-list,6447230,struct-edge-list,6304270,vertex-pull,22303900,vertex-pull-nodiv,9790360,vertex-pull-warp,62605300,vertex-pull-warp-nodiv,58112800,vertex-push,7591580,vertex-push-warp,42274100
re 30,edge-list,3550130,struct-edge-list,3454290,vertex-pull,9265500,vertex-pull-nodiv,4431100,vertex-pull-warp,36975800,vertex-pull-warp-nodiv,35171000,vertex-push,3975890,vertex-push-warp,26164900
re 15,edge-list,1816320,struct-edge-list,1724140,vertex-pull,4246920,vertex-pull-nodiv,2194910,vertex-pull-warp,18480700,vertex-pull-warp-nodiv,17762800,vertex-push,1953330,vertex-push-warp,13227800
re 05,edge-list,800108,struct-edge-list,706575,vertex-pull,1814620,vertex-pull-nodiv,1056120,vertex-pull-warp,6327490,vertex-pull-warp-nodiv,6281860,vertex-push,817383,vertex-push-warp,4583280
rw 50,edge-list,7686370,struct-edge-list,7522360,vertex-pull,30672900,vertex-pull-nodiv,12725100,vertex-pull-warp,68091100,vertex-pull-warp-nodiv,60303400,vertex-push,10247400,vertex-push-warp,42697800
rw 30,edge-list,4414890,struct-edge-list,4263420,vertex-pull,16128900,vertex-pull-nodiv,6681850,vertex-pull-warp,41609100,vertex-pull-warp-nodiv,37097500,vertex-push,5452080,vertex-push-warp,26403800
rw 15,edge-list,2202340,struct-edge-list,2133100,vertex-pull,7040710,vertex-pull-nodiv,3195240,vertex-pull-warp,20968300,vertex-pull-warp-nodiv,18729400,vertex-push,2593860,vertex-push-warp,13269600
rw 05,edge-list,931705,struct-edge-list,864487,vertex-pull,2366250,vertex-pull-nodiv,1232950,vertex-pull-warp,7302170,vertex-pull-warp-nodiv,6538960,vertex-push,1179760,vertex-push-warp,4571870
,,,,,,,,,,,,,,,,
wiki-Talk.txt,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,39464200,struct-edge-list,39044200,vertex-pull,118729000,vertex-pull-nodiv,52588000,vertex-pull-warp,438606000,vertex-pull-warp-nodiv,356896000,vertex-push,1320910000,vertex-push-warp,281714000
ff 50,edge-list,17178200,struct-edge-list,16863400,vertex-pull,40575000,vertex-pull-nodiv,19378900,vertex-pull-warp,216954000,vertex-pull-warp-nodiv,177950000,vertex-push,301237000,vertex-push-warp,139174000
ff 30,edge-list,9731240,struct-edge-list,9518370,vertex-pull,20843500,vertex-pull-nodiv,10494800,vertex-pull-warp,128952000,vertex-pull-warp-nodiv,106391000,vertex-push,297602000,vertex-push-warp,79339000
ff 15,edge-list,4898220,struct-edge-list,4747620,vertex-pull,10181200,vertex-pull-nodiv,5216210,vertex-pull-warp,64847400,vertex-pull-warp-nodiv,53920500,vertex-push,281591000,vertex-push-warp,40900300
ff 05,edge-list,1765280,struct-edge-list,1685310,vertex-pull,3997320,vertex-pull-nodiv,2134360,vertex-pull-warp,21802600,vertex-pull-warp-nodiv,18307600,vertex-push,121868000,vertex-push-warp,15291200
re 50,edge-list,17586500,struct-edge-list,17329300,vertex-pull,45205600,vertex-pull-nodiv,20653800,vertex-pull-warp,213379000,vertex-pull-warp-nodiv,176411000,vertex-push,616256000,vertex-push-warp,131991000
re 30,edge-list,10040300,struct-edge-list,9835890,vertex-pull,24972400,vertex-pull-nodiv,11722600,vertex-pull-warp,126991000,vertex-pull-warp-nodiv,105553000,vertex-push,278760000,vertex-push-warp,77243100
re 15,edge-list,4951910,struct-edge-list,4807270,vertex-pull,11671500,vertex-pull-nodiv,5672150,vertex-pull-warp,63473500,vertex-pull-warp-nodiv,53085500,vertex-push,135593000,vertex-push-warp,38211100
re 05,edge-list,1851470,struct-edge-list,1728210,vertex-pull,3745420,vertex-pull-nodiv,1966990,vertex-pull-warp,20872900,vertex-pull-warp-nodiv,17681100,vertex-push,35359600,vertex-push-warp,12511100
rw 50,edge-list,19782400,struct-edge-list,19545800,vertex-pull,80865100,vertex-pull-nodiv,33498700,vertex-pull-warp,216403000,vertex-pull-warp-nodiv,177329000,vertex-push,164976000,vertex-push-warp,127552000
rw 30,edge-list,11769600,struct-edge-list,11566600,vertex-pull,59310900,vertex-pull-nodiv,24057600,vertex-pull-warp,127926000,vertex-pull-warp-nodiv,105590000,vertex-push,76591800,vertex-push-warp,74467400
rw 15,edge-list,5667110,struct-edge-list,5549850,vertex-pull,32259200,vertex-pull-nodiv,13064700,vertex-pull-warp,60308600,vertex-pull-warp-nodiv,51460000,vertex-push,22642100,vertex-push-warp,36199700
rw 05,edge-list,1951490,struct-edge-list,1853240,vertex-pull,9373560,vertex-pull-nodiv,3981460,vertex-pull-warp,18725900,vertex-pull-warp-nodiv,16742200,vertex-push,4929640,vertex-push-warp,11937300
,,,,,,,,,,,,,,,,
com-amazon.ungraph,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,10567400,struct-edge-list,10292900,vertex-pull,22367700,vertex-pull-nodiv,9791190,vertex-pull-warp,63017600,vertex-pull-warp-nodiv,51790000,vertex-push,14384500,vertex-push-warp,34307600
ff 50,edge-list,4427620,struct-edge-list,4329520,vertex-pull,12668800,vertex-pull-nodiv,5432580,vertex-pull-warp,31449700,vertex-pull-warp-nodiv,25777700,vertex-push,7539760,vertex-push-warp,16887000
ff 30,edge-list,2600220,struct-edge-list,2543610,vertex-pull,12851900,vertex-pull-nodiv,5322830,vertex-pull-warp,19843300,vertex-pull-warp-nodiv,15990800,vertex-push,7349660,vertex-push-warp,10791500
ff 15,edge-list,1481730,struct-edge-list,1449270,vertex-pull,6627470,vertex-pull-nodiv,2808200,vertex-pull-warp,10797700,vertex-pull-warp-nodiv,8785410,vertex-push,3821280,vertex-push-warp,6159010
ff 05,edge-list,600231,struct-edge-list,587944,vertex-pull,5095970,vertex-pull-nodiv,2079470,vertex-pull-warp,3480110,vertex-pull-warp-nodiv,2856310,vertex-push,2751900,vertex-push-warp,1890880
re 50,edge-list,2906040,struct-edge-list,2793700,vertex-pull,4058040,vertex-pull-nodiv,2413910,vertex-pull-warp,30303200,vertex-pull-warp-nodiv,25586500,vertex-push,3079100,vertex-push-warp,16309700
re 30,edge-list,1774160,struct-edge-list,1674680,vertex-pull,2473800,vertex-pull-nodiv,1541250,vertex-pull-warp,19165600,vertex-pull-warp-nodiv,15783800,vertex-push,1847520,vertex-push-warp,10331600
re 15,edge-list,946948,struct-edge-list,933621,vertex-pull,1411240,vertex-pull-nodiv,918505,vertex-pull-warp,10478400,vertex-pull-warp-nodiv,8583800,vertex-push,1105190,vertex-push-warp,5884500
re 05,edge-list,478186,struct-edge-list,459233,vertex-pull,710148,vertex-pull-nodiv,527114,vertex-pull-warp,3203260,vertex-pull-warp-nodiv,2718510,vertex-push,567446,vertex-push-warp,1739240
rw 50,edge-list,3211820,struct-edge-list,3193210,vertex-pull,5206350,vertex-pull-nodiv,2824260,vertex-pull-warp,30423100,vertex-pull-warp-nodiv,25532500,vertex-push,3745510,vertex-push-warp,16372500
rw 30,edge-list,1928430,struct-edge-list,1914580,vertex-pull,2917680,vertex-pull-nodiv,1679040,vertex-pull-warp,19183500,vertex-pull-warp-nodiv,15810900,vertex-push,2169420,vertex-push-warp,10361100
rw 15,edge-list,1102220,struct-edge-list,1066340,vertex-pull,1537880,vertex-pull-nodiv,959247,vertex-pull-warp,10498000,vertex-pull-warp-nodiv,8590880,vertex-push,1178570,vertex-push-warp,5878330
rw 05,edge-list,583530,struct-edge-list,532360,vertex-pull,787543,vertex-pull-nodiv,574690,vertex-pull-warp,3209920,vertex-pull-warp-nodiv,2713360,vertex-push,620344,vertex-push-warp,1718270
,,,,,,,,,,,,,,,,
com-dblp.ungraph,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,10891400,struct-edge-list,10562500,vertex-pull,26718600,vertex-pull-nodiv,11834200,vertex-pull-warp,62475400,vertex-pull-warp-nodiv,49591000,vertex-push,17527500,vertex-push-warp,34186900
ff 50,edge-list,4894760,struct-edge-list,4748540,vertex-pull,13225100,vertex-pull-nodiv,6011270,vertex-pull-warp,32678400,vertex-pull-warp-nodiv,25638500,vertex-push,8343350,vertex-push-warp,17693500
ff 30,edge-list,2856090,struct-edge-list,2784780,vertex-pull,9007550,vertex-pull-nodiv,4125580,vertex-pull-warp,19960900,vertex-pull-warp-nodiv,15832600,vertex-push,5556000,vertex-push-warp,11085100
ff 15,edge-list,1550440,struct-edge-list,1537800,vertex-pull,6504240,vertex-pull-nodiv,2848330,vertex-pull-warp,11490000,vertex-pull-warp-nodiv,8930480,vertex-push,4020620,vertex-push-warp,6688120
ff 05,edge-list,639497,struct-edge-list,667992,vertex-pull,5048990,vertex-pull-nodiv,2161060,vertex-pull-warp,4062630,vertex-pull-warp-nodiv,3004430,vertex-push,2932770,vertex-push-warp,2249800
re 50,edge-list,3179380,struct-edge-list,3105740,vertex-pull,4801120,vertex-pull-nodiv,2609990,vertex-pull-warp,30363300,vertex-pull-warp-nodiv,24993900,vertex-push,3489890,vertex-push-warp,16265800
re 30,edge-list,1800530,struct-edge-list,1763360,vertex-pull,2383960,vertex-pull-nodiv,1495430,vertex-pull-warp,18705400,vertex-pull-warp-nodiv,15428400,vertex-push,1922840,vertex-push-warp,10267900
re 15,edge-list,966916,struct-edge-list,954282,vertex-pull,1142740,vertex-pull-nodiv,854506,vertex-pull-warp,10021700,vertex-pull-warp-nodiv,8398040,vertex-push,1014100,vertex-push-warp,5805080
re 05,edge-list,457034,struct-edge-list,473972,vertex-pull,526308,vertex-pull-nodiv,487283,vertex-pull-warp,3168080,vertex-pull-warp-nodiv,2646000,vertex-push,495290,vertex-push-warp,1704900
rw 50,edge-list,3439230,struct-edge-list,3365570,vertex-pull,5701160,vertex-pull-nodiv,2936020,vertex-pull-warp,30365900,vertex-pull-warp-nodiv,24937300,vertex-push,4011850,vertex-push-warp,16366800
rw 30,edge-list,1988460,struct-edge-list,1954180,vertex-pull,3014220,vertex-pull-nodiv,1701840,vertex-pull-warp,18730500,vertex-pull-warp-nodiv,15434600,vertex-push,2273660,vertex-push-warp,10335400
rw 15,edge-list,1083790,struct-edge-list,1069780,vertex-pull,1407420,vertex-pull-nodiv,912895,vertex-pull-warp,10047200,vertex-pull-warp-nodiv,8420230,vertex-push,1174840,vertex-push-warp,5853230
rw 05,edge-list,483783,struct-edge-list,502832,vertex-pull,738877,vertex-pull-nodiv,510140,vertex-pull-warp,3071010,vertex-pull-warp-nodiv,2655490,vertex-push,559511,vertex-push-warp,1709830
,,,,,,,,,,,,,,,,
com-lj.ungraph,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,421838000,struct-edge-list,415739000,vertex-pull,1151550000,vertex-pull-nodiv,487635000,vertex-pull-warp,1187810000,vertex-pull-warp-nodiv,772101000,vertex-push,748660000,vertex-push-warp,679223000
ff 50,edge-list,147635000,struct-edge-list,146020000,vertex-pull,480438000,vertex-pull-nodiv,197621000,vertex-pull-warp,538174000,vertex-pull-warp-nodiv,363929000,vertex-push,284405000,vertex-push-warp,295794000
ff 30,edge-list,59784500,struct-edge-list,58639200,vertex-pull,312037000,vertex-pull-nodiv,119673000,vertex-pull-warp,282474000,vertex-pull-warp-nodiv,203481000,vertex-push,167172000,vertex-push-warp,152728000
ff 15,edge-list,21657000,struct-edge-list,21206300,vertex-pull,273085000,vertex-pull-nodiv,100415000,vertex-pull-warp,129211000,vertex-pull-warp-nodiv,97877900,vertex-push,141699000,vertex-push-warp,69263600
ff 05,edge-list,5926880,struct-edge-list,5810720,vertex-pull,101810000,vertex-pull-nodiv,36862200,vertex-pull-warp,42326600,vertex-pull-warp-nodiv,32729400,vertex-push,51999500,vertex-push-warp,22855900
re 50,edge-list,73754500,struct-edge-list,73697700,vertex-pull,117344000,vertex-pull-nodiv,53754500,vertex-pull-warp,367893000,vertex-pull-warp-nodiv,306037000,vertex-push,82553300,vertex-push-warp,201516000
re 30,edge-list,26303800,struct-edge-list,26035400,vertex-pull,40947800,vertex-pull-nodiv,20547500,vertex-pull-warp,215036000,vertex-pull-warp-nodiv,180697000,vertex-push,29191200,vertex-push-warp,116104000
re 15,edge-list,8939620,struct-edge-list,8870750,vertex-pull,13555400,vertex-pull-nodiv,7677890,vertex-pull-warp,106672000,vertex-pull-warp-nodiv,89829800,vertex-push,10170400,vertex-push-warp,57265600
re 05,edge-list,2763630,struct-edge-list,2747740,vertex-pull,3519600,vertex-pull-nodiv,2357610,vertex-pull-warp,37832600,vertex-pull-warp-nodiv,31009500,vertex-push,3031000,vertex-push-warp,20332500
rw 50,edge-list,66197800,struct-edge-list,65962700,vertex-pull,109586000,vertex-pull-nodiv,50175000,vertex-pull-warp,364783000,vertex-pull-warp-nodiv,303450000,vertex-push,77633400,vertex-push-warp,199749000
rw 30,edge-list,25379800,struct-edge-list,25226600,vertex-pull,42955600,vertex-pull-nodiv,21222700,vertex-pull-warp,215484000,vertex-pull-warp-nodiv,179794000,vertex-push,30376300,vertex-push-warp,116412000
rw 15,edge-list,9673990,struct-edge-list,9512940,vertex-pull,15043300,vertex-pull-nodiv,8280720,vertex-pull-warp,106876000,vertex-pull-warp-nodiv,89616500,vertex-push,11191900,vertex-push-warp,57373100
rw 05,edge-list,3115690,struct-edge-list,3078860,vertex-pull,4464800,vertex-pull-nodiv,2556900,vertex-pull-warp,37845700,vertex-pull-warp-nodiv,31031700,vertex-push,3402470,vertex-push-warp,20363200
,,,,,,,,,,,,,,,,
com-youtube.ungraph,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,37571200,struct-edge-list,36836900,vertex-pull,764644000,vertex-pull-nodiv,279396000,vertex-pull-warp,243863000,vertex-pull-warp-nodiv,184718000,vertex-push,394357000,vertex-push-warp,131463000
ff 50,edge-list,20540800,struct-edge-list,20129500,vertex-pull,593313000,vertex-pull-nodiv,212416000,vertex-pull-warp,130197000,vertex-pull-warp-nodiv,96048000,vertex-push,299840000,vertex-push-warp,69946600
ff 30,edge-list,12481600,struct-edge-list,12218700,vertex-pull,532844000,vertex-pull-nodiv,188817000,vertex-pull-warp,78753900,vertex-pull-warp-nodiv,58050500,vertex-push,266530000,vertex-push-warp,41845200
ff 15,edge-list,5805210,struct-edge-list,5662090,vertex-pull,502097000,vertex-pull-nodiv,178628000,vertex-pull-warp,44088600,vertex-pull-warp-nodiv,28832900,vertex-push,253367000,vertex-push-warp,22447500
ff 05,edge-list,2655420,struct-edge-list,2597570,vertex-pull,361856000,vertex-pull-nodiv,127191000,vertex-pull-warp,29129600,vertex-pull-warp-nodiv,14411300,vertex-push,177768000,vertex-push-warp,14819100
re 50,edge-list,14898400,struct-edge-list,14750700,vertex-pull,250248000,vertex-pull-nodiv,91281200,vertex-pull-warp,107796000,vertex-pull-warp-nodiv,87684800,vertex-push,124720000,vertex-push-warp,58177100
re 30,edge-list,7437160,struct-edge-list,7358900,vertex-pull,113522000,vertex-pull-nodiv,40477600,vertex-pull-warp,65768700,vertex-pull-warp-nodiv,53120900,vertex-push,55919700,vertex-push-warp,35294600
re 15,edge-list,3296090,struct-edge-list,3283890,vertex-pull,42326000,vertex-pull-nodiv,15380500,vertex-pull-warp,33479700,vertex-pull-warp-nodiv,26855600,vertex-push,21386500,vertex-push-warp,18212700
re 05,edge-list,1167840,struct-edge-list,1089200,vertex-pull,10250200,vertex-pull-nodiv,3965580,vertex-pull-warp,11122100,vertex-pull-warp-nodiv,9216290,vertex-push,5450760,vertex-push-warp,6218110
rw 50,edge-list,14545700,struct-edge-list,14330400,vertex-pull,245757000,vertex-pull-nodiv,88501700,vertex-pull-warp,107531000,vertex-pull-warp-nodiv,87309400,vertex-push,122881000,vertex-push-warp,58225100
rw 30,edge-list,7679960,struct-edge-list,7559000,vertex-pull,121452000,vertex-pull-nodiv,43545200,vertex-pull-warp,66113600,vertex-pull-warp-nodiv,53190700,vertex-push,60650000,vertex-push-warp,35537500
rw 15,edge-list,3508260,struct-edge-list,3492780,vertex-pull,47997800,vertex-pull-nodiv,17398800,vertex-pull-warp,33114300,vertex-pull-warp-nodiv,26803500,vertex-push,24257400,vertex-push-warp,18124700
rw 05,edge-list,1221300,struct-edge-list,1272450,vertex-pull,14600700,vertex-pull-nodiv,5582820,vertex-pull-warp,11430000,vertex-pull-warp-nodiv,9181650,vertex-push,7555440,vertex-push-warp,6521000
,,,,,,,,,,,,,,,,
email-Enron,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,2107390,struct-edge-list,2078830,vertex-pull,40794300,vertex-pull-nodiv,16674100,vertex-pull-warp,15977600,vertex-pull-warp-nodiv,8455130,vertex-push,24060300,vertex-push-warp,8141020
ff 50,edge-list,1090900,struct-edge-list,1093340,vertex-pull,31437100,vertex-pull-nodiv,12512600,vertex-pull-warp,13537100,vertex-pull-warp-nodiv,7337100,vertex-push,18327600,vertex-push-warp,6539200
ff 30,edge-list,661673,struct-edge-list,724107,vertex-pull,27142700,vertex-pull-nodiv,10305000,vertex-pull-warp,8831160,vertex-pull-warp-nodiv,4839850,vertex-push,14748100,vertex-push-warp,4415730
ff 15,edge-list,582683,struct-edge-list,591001,vertex-pull,19557300,vertex-pull-nodiv,7337080,vertex-pull-warp,7419890,vertex-pull-warp-nodiv,4249640,vertex-push,10351400,vertex-push-warp,3845400
ff 05,edge-list,460741,struct-edge-list,502748,vertex-pull,19008500,vertex-pull-nodiv,7083510,vertex-pull-warp,4453360,vertex-pull-warp-nodiv,3021900,vertex-push,9823230,vertex-push-warp,2536440
re 50,edge-list,770886,struct-edge-list,786213,vertex-pull,7339880,vertex-pull-nodiv,2919320,vertex-pull-warp,4608840,vertex-pull-warp-nodiv,3370720,vertex-push,4030280,vertex-push-warp,2526670
re 30,edge-list,513299,struct-edge-list,551821,vertex-pull,3329930,vertex-pull-nodiv,1442330,vertex-pull-warp,2932460,vertex-pull-warp-nodiv,2369350,vertex-push,1901400,vertex-push-warp,1878280
re 15,edge-list,423650,struct-edge-list,435865,vertex-pull,1580500,vertex-pull-nodiv,809099,vertex-pull-warp,2360550,vertex-pull-warp-nodiv,2106410,vertex-push,995900,vertex-push-warp,1610930
re 05,edge-list,390130,struct-edge-list,409483,vertex-pull,637198,vertex-pull-nodiv,475457,vertex-pull-warp,2182530,vertex-pull-warp-nodiv,1982550,vertex-push,502924,vertex-push-warp,1497650
rw 50,edge-list,759768,struct-edge-list,781038,vertex-pull,16377800,vertex-pull-nodiv,5956500,vertex-pull-warp,4298010,vertex-pull-warp-nodiv,3265350,vertex-push,8335610,vertex-push-warp,2359290
rw 30,edge-list,565921,struct-edge-list,583800,vertex-pull,9201220,vertex-pull-nodiv,3461020,vertex-pull-warp,3074200,vertex-pull-warp-nodiv,2419910,vertex-push,4774290,vertex-push-warp,1898460
rw 15,edge-list,428904,struct-edge-list,443184,vertex-pull,4231110,vertex-pull-nodiv,1737240,vertex-pull-warp,2521850,vertex-pull-warp-nodiv,2171660,vertex-push,2303540,vertex-push-warp,1669050
rw 05,edge-list,387388,struct-edge-list,406286,vertex-pull,1766770,vertex-pull-nodiv,868647,vertex-pull-warp,2229560,vertex-pull-warp-nodiv,1999590,vertex-push,1075220,vertex-push-warp,1520400
,,,,,,,,,,,,,,,,
facebook_combined,1,,2,,3,,4,,5,,6,,7,,8,
graph,edge-list,964853,struct-edge-list,946195,vertex-pull,25552500,vertex-pull-nodiv,9125100,vertex-pull-warp,5462940,vertex-pull-warp-nodiv,3412000,vertex-push,12869700,vertex-push-warp,2925480
ff 50,edge-list,430142,struct-edge-list,448676,vertex-pull,18722700,vertex-pull-nodiv,6753610,vertex-pull-warp,3278360,vertex-pull-warp-nodiv,2466230,vertex-push,9444340,vertex-push-warp,1969720
ff 30,edge-list,434671,struct-edge-list,445988,vertex-pull,18128000,vertex-pull-nodiv,6550410,vertex-pull-warp,3134420,vertex-pull-warp-nodiv,2443420,vertex-push,9147230,vertex-push-warp,1909310
