bfs,version,time(ns),version,time(ns),version,time(ns),version,time(ns),version,time(ns)
rw 30,edge-list,547284,rev-edge-list,566747,vertex-pull,2425940,vertex-push,244431,vertex-push-warp,827603
rw 15,edge-list,1539510,rev-edge-list,1499470,vertex-pull,2178900,vertex-push,2106170,vertex-push-warp,2167800
rw 05,edge-list,120967,rev-edge-list,104743,vertex-pull,230746,vertex-push,104830,vertex-push-warp,218511
,,,,,,,,,,
wikipedia_link_de.edges,1,,2,,3,,4,,5,
graph,edge-list,1399260000,rev-edge-list,1547370000,vertex-pull,910232000,vertex-push,274887000,vertex-push-warp,420216000
ff 50,edge-list,148126000,rev-edge-list,161358000,vertex-pull,261593000,vertex-push,78637500,vertex-push-warp,92235500
ff 30,edge-list,40535500,rev-edge-list,43520300,vertex-pull,60867300,vertex-push,39347100,vertex-push-warp,50853600
ff 15,edge-list,10685500,rev-edge-list,11290400,vertex-pull,15714200,vertex-push,18388300,vertex-push-warp,20722600
ff 05,edge-list,2506710,rev-edge-list,2621240,vertex-pull,3992270,vertex-push,9672630,vertex-push-warp,7437090
re 50,edge-list,165730000,rev-edge-list,189705000,vertex-pull,263692000,vertex-push,77476800,vertex-push-warp,386091000
re 30,edge-list,2833260,rev-edge-list,3150130,vertex-pull,13793100,vertex-push,2107580,vertex-push-warp,12362200
re 15,edge-list,10780400,rev-edge-list,11339000,vertex-pull,53300200,vertex-push,11825500,vertex-push-warp,68942200
re 05,edge-list,303876,rev-edge-list,312502,vertex-pull,1318930,vertex-push,446745,vertex-push-warp,2246660
rw 50,edge-list,131008000,rev-edge-list,149445000,vertex-pull,196414000,vertex-push,58553000,vertex-push-warp,285250000
rw 30,edge-list,71375100,rev-edge-list,80428900,vertex-pull,102009000,vertex-push,40250100,vertex-push-warp,202747000
rw 15,edge-list,31406200,rev-edge-list,34796100,vertex-pull,52804600,vertex-push,22636600,vertex-push-warp,112151000
rw 05,edge-list,551502,rev-edge-list,582371,vertex-pull,2233840,vertex-push,443812,vertex-push-warp,2246770
,,,,,,,,,,
wikipedia_link_fr.edges,1,,2,,3,,4,,5,
graph,edge-list,1746120000,rev-edge-list,1889650000,vertex-pull,985916000,vertex-push,255161000,vertex-push-warp,406480000
ff 50,edge-list,200208000,rev-edge-list,216117000,vertex-pull,200441000,vertex-push,85852000,vertex-push-warp,96101900
ff 30,edge-list,59720000,rev-edge-list,64143000,vertex-pull,50698200,vertex-push,48165100,vertex-push-warp,51722900
ff 15,edge-list,17781700,rev-edge-list,19004100,vertex-pull,14913600,vertex-push,18887100,vertex-push-warp,21120700
ff 05,edge-list,7463520,rev-edge-list,7972790,vertex-pull,5235960,vertex-push,10221300,vertex-push-warp,8349180
re 50,edge-list,216889000,rev-edge-list,246922000,vertex-pull,310454000,vertex-push,83701700,vertex-push-warp,428427000
re 30,edge-list,64292200,rev-edge-list,71759800,vertex-pull,178369000,vertex-push,47877900,vertex-push-warp,261011000
re 15,edge-list,1460670,rev-edge-list,1547030,vertex-pull,7660160,vertex-push,1546280,vertex-push-warp,8914180
re 05,edge-list,297763,rev-edge-list,301367,vertex-pull,1175580,vertex-push,408400,vertex-push-warp,2083840
rw 50,edge-list,130756000,rev-edge-list,147510000,vertex-pull,130917000,vertex-push,53798700,vertex-push-warp,257994000
rw 30,edge-list,68182000,rev-edge-list,76291200,vertex-pull,82460700,vertex-push,36473800,vertex-push-warp,179098000
rw 15,edge-list,38512300,rev-edge-list,42234400,vertex-pull,54726100,vertex-push,26177000,vertex-push-warp,129513000
rw 05,edge-list,9799590,rev-edge-list,10327400,vertex-pull,16096600,vertex-push,8636890,vertex-push-warp,39071300
,,,,,,,,,,
wikipedia_link_it.edges,1,,2,,3,,4,,5,
graph,edge-list,1366110000,rev-edge-list,1456460000,vertex-pull,725347000,vertex-push,217039000,vertex-push-warp,248420000
ff 50,edge-list,82504300,rev-edge-list,88077900,vertex-pull,91891100,vertex-push,56264700,vertex-push-warp,56602500
ff 30,edge-list,20756600,rev-edge-list,21982800,vertex-pull,24057800,vertex-push,20323200,vertex-push-warp,25508400
ff 15,edge-list,5976270,rev-edge-list,6307820,vertex-pull,7000650,vertex-push,9667130,vertex-push-warp,12623100
ff 05,edge-list,1277690,rev-edge-list,1369380,vertex-pull,1605440,vertex-push,5511520,vertex-push-warp,3758820
re 50,edge-list,103066000,rev-edge-list,113942000,vertex-pull,172001000,vertex-push,48016800,vertex-push-warp,243476000
re 30,edge-list,2549510,rev-edge-list,2745420,vertex-pull,11450500,vertex-push,1879180,vertex-push-warp,10928000
re 15,edge-list,633060,rev-edge-list,667910,vertex-pull,2558490,vertex-push,690389,vertex-push-warp,3774130
re 05,edge-list,230870,rev-edge-list,229486,vertex-pull,721629,vertex-push,286530,vertex-push-warp,1398030
rw 50,edge-list,79304700,rev-edge-list,88174500,vertex-pull,97846000,vertex-push,38758800,vertex-push-warp,179223000
rw 30,edge-list,54741500,rev-edge-list,60109700,vertex-pull,70602600,vertex-push,32452600,vertex-push-warp,159473000
rw 15,edge-list,25307200,rev-edge-list,26967500,vertex-pull,38536000,vertex-push,18731600,vertex-push-warp,90107500
rw 05,edge-list,7539800,rev-edge-list,7811190,vertex-pull,12987300,vertex-push,6879200,vertex-push-warp,30982300
,,,,,,,,,,
wikipedia_link_ja.edges,1,,2,,3,,4,,5,
graph,edge-list,1065080000,rev-edge-list,1157580000,vertex-pull,461777000,vertex-push,172853000,vertex-push-warp,208289000
ff 50,edge-list,61659900,rev-edge-list,66497200,vertex-pull,51145900,vertex-push,45649200,vertex-push-warp,42568900
ff 30,edge-list,18439700,rev-edge-list,19860300,vertex-pull,15389200,vertex-push,23551400,vertex-push-warp,22728700
ff 15,edge-list,4813900,rev-edge-list,5080660,vertex-pull,4358980,vertex-push,8620290,vertex-push-warp,9081800
ff 05,edge-list,1232260,rev-edge-list,1280610,vertex-pull,1252080,vertex-push,7170830,vertex-push-warp,4107800
re 50,edge-list,61003500,rev-edge-list,69198600,vertex-pull,78682600,vertex-push,29639200,vertex-push-warp,142001000
re 30,edge-list,33343200,rev-edge-list,36444500,vertex-pull,77554400,vertex-push,27203300,vertex-push-warp,147067000
re 15,edge-list,1093430,rev-edge-list,1132260,vertex-pull,4088160,vertex-push,1187260,vertex-push-warp,6500080
re 05,edge-list,187191,rev-edge-list,184314,vertex-pull,623060,vertex-push,268318,vertex-push-warp,1222130
rw 50,edge-list,50927500,rev-edge-list,57051300,vertex-pull,49355900,vertex-push,25822700,vertex-push-warp,102282000
rw 30,edge-list,29686200,rev-edge-list,32907200,vertex-pull,35519600,vertex-push,18474100,vertex-push-warp,80941000
rw 15,edge-list,16033600,rev-edge-list,17254200,vertex-pull,22313400,vertex-push,12682000,vertex-push-warp,56698000
rw 05,edge-list,4725390,rev-edge-list,4994720,vertex-pull,7799920,vertex-push,4810740,vertex-push-warp,19987800
,,,,,,,,,,
wikipedia_link_pl.edges,1,,2,,3,,4,,5,
graph,edge-list,1521540000,rev-edge-list,1612990000,vertex-pull,682858000,vertex-push,146780000,vertex-push-warp,299818000
ff 50,edge-list,82217900,rev-edge-list,88301500,vertex-pull,115077000,vertex-push,38924300,vertex-push-warp,46776900
ff 30,edge-list,18850600,rev-edge-list,20143400,vertex-pull,25257200,vertex-push,15467900,vertex-push-warp,21141100
ff 15,edge-list,5538020,rev-edge-list,5805770,vertex-pull,6427080,vertex-push,9544730,vertex-push-warp,10581100
ff 05,edge-list,1041400,rev-edge-list,1085900,vertex-pull,1358350,vertex-push,4885220,vertex-push-warp,2933520
re 50,edge-list,67903400,rev-edge-list,74334000,vertex-pull,123743000,vertex-push,36570300,vertex-push-warp,189212000
re 30,edge-list,24752700,rev-edge-list,26241200,vertex-pull,80670800,vertex-push,21830000,vertex-push-warp,117795000
re 15,edge-list,488483,rev-edge-list,508849,vertex-pull,2519430,vertex-push,571045,vertex-push-warp,3099680
re 05,edge-list,178911,rev-edge-list,178105,vertex-pull,671422,vertex-push,239202,vertex-push-warp,1075330
rw 50,edge-list,67382000,rev-edge-list,74230100,vertex-pull,98088800,vertex-push,32862700,vertex-push-warp,147047000
rw 30,edge-list,42692200,rev-edge-list,46543200,vertex-pull,72376000,vertex-push,25043600,vertex-push-warp,118573000
rw 15,edge-list,1422300,rev-edge-list,1516730,vertex-pull,7462770,vertex-push,856045,vertex-push-warp,4638330
rw 05,edge-list,5175500,rev-edge-list,5532200,vertex-pull,10460600,vertex-push,4871580,vertex-push-warp,19139700
,,,,,,,,,,
wikipedia_link_pt.edges,1,,2,,3,,4,,5,
graph,edge-list,1296790000,rev-edge-list,1368310000,vertex-pull,671464000,vertex-push,160019000,vertex-push-warp,306617000
ff 50,edge-list,148092000,rev-edge-list,157881000,vertex-pull,142064000,vertex-push,52453600,vertex-push-warp,59422800
ff 30,edge-list,36042100,rev-edge-list,38347800,vertex-pull,35949200,vertex-push,23205000,vertex-push-warp,27500500
ff 15,edge-list,9436680,rev-edge-list,10006800,vertex-pull,9359600,vertex-push,10362800,vertex-push-warp,13031900
ff 05,edge-list,1679590,rev-edge-list,1734880,vertex-pull,2206680,vertex-push,5845320,vertex-push-warp,3981840
re 50,edge-list,5544900,rev-edge-list,6078440,vertex-pull,28555700,vertex-push,1764420,vertex-push-warp,10334300
re 30,edge-list,1721770,rev-edge-list,1849850,vertex-pull,8750160,vertex-push,1098180,vertex-push-warp,6290550
re 15,edge-list,587111,rev-edge-list,610187,vertex-pull,2879760,vertex-push,599924,vertex-push-warp,3263270
re 05,edge-list,188964,rev-edge-list,183320,vertex-pull,796825,vertex-push,271008,vertex-push-warp,1222380
rw 50,edge-list,66339500,rev-edge-list,73293800,vertex-pull,81228300,vertex-push,30972700,vertex-push-warp,138057000
rw 30,edge-list,34823200,rev-edge-list,38220100,vertex-pull,47695900,vertex-push,21185700,vertex-push-warp,93321900
rw 15,edge-list,20836400,rev-edge-list,22345400,vertex-pull,29202000,vertex-push,15375200,vertex-push-warp,69535900
rw 05,edge-list,348644,rev-edge-list,367346,vertex-pull,869855,vertex-push,270636,vertex-push-warp,1218690
,,,,,,,,,,
wikipedia_link_ru.edges,1,,2,,3,,4,,5,
graph,edge-list,5176030000,rev-edge-list,5479230000,vertex-pull,1249740000,vertex-push,344775000,vertex-push-warp,1173390000
ff 50,edge-list,234107000,rev-edge-list,251386000,vertex-pull,253228000,vertex-push,84350200,vertex-push-warp,102592000
ff 30,edge-list,65965100,rev-edge-list,70418000,vertex-pull,68744200,vertex-push,38545600,vertex-push-warp,49731200
ff 15,edge-list,15831300,rev-edge-list,16753800,vertex-pull,15876100,vertex-push,14529500,vertex-push-warp,19477900
ff 05,edge-list,3645850,rev-edge-list,3805060,vertex-pull,3581840,vertex-push,7834170,vertex-push-warp,6616130
re 50,edge-list,229128000,rev-edge-list,255353000,vertex-pull,224000000,vertex-push,66410900,vertex-push-warp,308864000
re 30,edge-list,76751200,rev-edge-list,84589800,vertex-pull,167776000,vertex-push,49718500,vertex-push-warp,269581000
re 15,edge-list,983114,rev-edge-list,1016320,vertex-pull,4645140,vertex-push,986992,vertex-push-warp,5619950
re 05,edge-list,432393,rev-edge-list,434989,vertex-pull,1718040,vertex-push,568971,vertex-push-warp,2863770
rw 50,edge-list,122716000,rev-edge-list,137948000,vertex-pull,122790000,vertex-push,52083600,vertex-push-warp,252624000
rw 30,edge-list,80949900,rev-edge-list,90345400,vertex-pull,92674500,vertex-push,43020200,vertex-push-warp,217932000
rw 15,edge-list,39911500,rev-edge-list,43499400,vertex-pull,54554200,vertex-push,27286500,vertex-push-warp,135938000
rw 05,edge-list,10210900,rev-edge-list,10894000,vertex-pull,16032700,vertex-push,8848750,vertex-push-warp,39695900
,,,,,,,,,,
wikisigned-k2.edges,1,,2,,3,,4,,5,
graph,edge-list,9280520,rev-edge-list,9944190,vertex-pull,19877900,vertex-push,14983600,vertex-push-warp,12096100
ff 50,edge-list,1631330,rev-edge-list,1717270,vertex-pull,1697520,vertex-push,9020130,vertex-push-warp,4062920
ff 30,edge-list,998524,rev-edge-list,1074650,vertex-pull,1406450,vertex-push,7285350,vertex-push-warp,3151470
ff 15,edge-list,539720,rev-edge-list,559509,vertex-pull,656728,vertex-push,7041910,vertex-push-warp,1617700
ff 05,edge-list,232589,rev-edge-list,230596,vertex-pull,229870,vertex-push,5329130,vertex-push-warp,862146
re 50,edge-list,2638780,rev-edge-list,2800380,vertex-pull,6708450,vertex-push,3882850,vertex-push-warp,6573400
re 30,edge-list,1631400,rev-edge-list,1648870,vertex-pull,4515660,vertex-push,2430360,vertex-push-warp,5470800
re 15,edge-list,1361000,rev-edge-list,1260670,vertex-pull,3789040,vertex-push,1999210,vertex-push-warp,4653150
re 05,edge-list,229873,rev-edge-list,201827,vertex-pull,439980,vertex-push,195708,vertex-push-warp,426268
rw 50,edge-list,2535490,rev-edge-list,2754240,vertex-pull,8530820,vertex-push,7603820,vertex-push-warp,6946600
rw 30,edge-list,1417000,rev-edge-list,1423700,vertex-pull,8753470,vertex-push,5730820,vertex-push-warp,4690650
rw 15,edge-list,958669,rev-edge-list,905034,vertex-pull,6960150,vertex-push,3224550,vertex-push-warp,3297440
rw 05,edge-list,222546,rev-edge-list,204351,vertex-pull,1480070,vertex-push,196370,vertex-push-warp,425100
,,,,,,,,,,
wiki_talk_ar.edges,1,,2,,3,,4,,5,
graph,edge-list,15370700,rev-edge-list,15518400,vertex-pull,22603200,vertex-push,1881410000,vertex-push-warp,117182000
ff 15,edge-list,572534,rev-edge-list,563274,vertex-pull,924717,vertex-push,442771,vertex-push-warp,2253950
ff 05,edge-list,463769,rev-edge-list,465220,vertex-pull,647399,vertex-push,85100300,vertex-push-warp,4148640
re 15,edge-list,718025,rev-edge-list,708716,vertex-pull,1455310,vertex-push,645680,vertex-push-warp,3368600
re 05,edge-list,1234460,rev-edge-list,1249080,vertex-pull,1874280,vertex-push,3377100,vertex-push-warp,4930880
rw 15,edge-list,2901340,rev-edge-list,2946600,vertex-pull,5525280,vertex-push,75383600,vertex-push-warp,11637300
rw 05,edge-list,1551920,rev-edge-list,1595220,vertex-pull,4152270,vertex-push,13247400,vertex-push-warp,4514330
,,,,,,,,,,
wiki_talk_de.edges,1,,2,,3,,4,,5,
graph,edge-list,22974600,rev-edge-list,24068600,vertex-pull,17044400,vertex-push,291351000,vertex-push-warp,48836300
ff 50,edge-list,4336280,rev-edge-list,4530450,vertex-pull,4659770,vertex-push,44515600,vertex-push-warp,10958200
ff 30,edge-list,2205150,rev-edge-list,2296880,vertex-pull,2419650,vertex-push,34025600,vertex-push-warp,6528050
ff 15,edge-list,810297,rev-edge-list,829868,vertex-pull,936958,vertex-push,16851500,vertex-push-warp,3346470
ff 05,edge-list,361814,rev-edge-list,366635,vertex-pull,351352,vertex-push,15628800,vertex-push-warp,1604950
re 50,edge-list,5656020,rev-edge-list,5947580,vertex-pull,7662690,vertex-push,29287300,vertex-push-warp,17070800
re 30,edge-list,3501070,rev-edge-list,3595710,vertex-pull,4998820,vertex-push,11371300,vertex-push-warp,11412600
re 15,edge-list,2041210,rev-edge-list,2120260,vertex-pull,3033840,vertex-push,6068440,vertex-push-warp,7016290
re 05,edge-list,1080040,rev-edge-list,1106330,vertex-pull,1222120,vertex-push,2075160,vertex-push-warp,2789400
rw 50,edge-list,10931400,rev-edge-list,11581500,vertex-pull,10239200,vertex-push,18605500,vertex-push-warp,22653200
rw 30,edge-list,821559,rev-edge-list,856816,vertex-pull,2275380,vertex-push,408411,vertex-push-warp,2087940
rw 15,edge-list,2604520,rev-edge-list,2780710,vertex-pull,3890870,vertex-push,3226510,vertex-push-warp,7491740
rw 05,edge-list,1225680,rev-edge-list,1218930,vertex-pull,1502870,vertex-push,1354700,vertex-push-warp,3058600
,,,,,,,,,,
wiki_talk_en.edges,1,,2,,3,,4,,5,
graph,edge-list,81434300,rev-edge-list,86774100,vertex-pull,65030800,vertex-push,449321000,vertex-push-warp,181840000
ff 50,edge-list,14703000,rev-edge-list,15309600,vertex-pull,16984600,vertex-push,197791000,vertex-push-warp,49331100
ff 30,edge-list,8078120,rev-edge-list,8402630,vertex-pull,9819550,vertex-push,112143000,vertex-push-warp,29639800
ff 15,edge-list,3476370,rev-edge-list,3571050,vertex-pull,4570920,vertex-push,94203000,vertex-push-warp,14452300
ff 05,edge-list,1293140,rev-edge-list,1290280,vertex-pull,1640300,vertex-push,37852400,vertex-push-warp,6585160
re 50,edge-list,27357700,rev-edge-list,29027900,vertex-pull,36958000,vertex-push,171633000,vertex-push-warp,89493000
re 30,edge-list,13938300,rev-edge-list,14718600,vertex-pull,21489700,vertex-push,84786300,vertex-push-warp,53139400
re 15,edge-list,7592940,rev-edge-list,7927140,vertex-pull,12732100,vertex-push,39400500,vertex-push-warp,32414000
re 05,edge-list,3371960,rev-edge-list,3462480,vertex-pull,6302310,vertex-push,15307900,vertex-push-warp,16065300
rw 50,edge-list,39480700,rev-edge-list,42094200,vertex-pull,49806800,vertex-push,47393300,vertex-push-warp,105499000
rw 30,edge-list,3587640,rev-edge-list,3760350,vertex-pull,11488900,vertex-push,1969900,vertex-push-warp,11515700
rw 15,edge-list,1537530,rev-edge-list,1590840,vertex-pull,5159630,vertex-push,1024180,vertex-push-warp,5794410
rw 05,edge-list,513073,rev-edge-list,521729,vertex-pull,1470320,vertex-push,399126,vertex-push-warp,2080420
,,,,,,,,,,
wiki_talk_es.edges,1,,2,,3,,4,,5,
graph,edge-list,11089900,rev-edge-list,11454200,vertex-pull,13392100,vertex-push,419623000,vertex-push-warp,36350200
ff 50,edge-list,4110650,rev-edge-list,4240010,vertex-pull,6046580,vertex-push,93718200,vertex-push-warp,12384200
ff 30,edge-list,2091320,rev-edge-list,2085440,vertex-pull,3848120,vertex-push,32983800,vertex-push-warp,7731160
ff 15,edge-list,351443,rev-edge-list,342871,vertex-pull,787407,vertex-push,231364,vertex-push-warp,1067080
ff 05,edge-list,355885,rev-edge-list,345548,vertex-pull,381233,vertex-push,8112410,vertex-push-warp,1147490
re 50,edge-list,4320420,rev-edge-list,4424680,vertex-pull,7195390,vertex-push,33880400,vertex-push-warp,16024000
re 30,edge-list,540807,rev-edge-list,553942,vertex-pull,1493490,vertex-push,398883,vertex-push-warp,2080040
re 15,edge-list,1577280,rev-edge-list,1650910,vertex-pull,2591320,vertex-push,9192760,vertex-push-warp,6491900
re 05,edge-list,1159720,rev-edge-list,1161910,vertex-pull,1322690,vertex-push,3659000,vertex-push-warp,3022240
rw 50,edge-list,6987940,rev-edge-list,7298890,vertex-pull,10513200,vertex-push,29190000,vertex-push-warp,18265100
rw 30,edge-list,5620470,rev-edge-list,5747480,vertex-pull,8968580,vertex-push,14650200,vertex-push-warp,16753000
rw 15,edge-list,2070780,rev-edge-list,2073030,vertex-pull,4950130,vertex-push,5054830,vertex-push-warp,6962420
rw 05,edge-list,168653,rev-edge-list,181988,vertex-pull,801508,vertex-push,113967,vertex-push-warp,391707
,,,,,,,,,,
wiki_talk_fr.edges,1,,2,,3,,4,,5,
graph,edge-list,24145300,rev-edge-list,24891100,vertex-pull,30609300,vertex-push,2126520000,vertex-push-warp,146141000
ff 15,edge-list,2482790,rev-edge-list,2561480,vertex-pull,3084680,vertex-push,125386000,vertex-push-warp,10839100
ff 05,edge-list,725400,rev-edge-list,741469,vertex-pull,927779,vertex-push,17678600,vertex-push-warp,3420040
re 15,edge-list,2956180,rev-edge-list,2988310,vertex-pull,5391000,vertex-push,23544600,vertex-push-warp,13758700
re 05,edge-list,256873,rev-edge-list,242767,vertex-pull,536011,vertex-push,230983,vertex-push-warp,1064750
rw 15,edge-list,5988100,rev-edge-list,6272860,vertex-pull,14979000,vertex-push,37364000,vertex-push-warp,14837900
rw 05,edge-list,336923,rev-edge-list,354146,vertex-pull,3854000,vertex-push,224965,vertex-push-warp,1060800
,,,,,,,,,,
wiki_talk_it.edges,1,,2,,3,,4,,5,
graph,edge-list,12770000,rev-edge-list,13200100,vertex-pull,16321600,vertex-push,880683000,vertex-push-warp,61537200
ff 15,edge-list,1652610,rev-edge-list,1678260,vertex-pull,2127080,vertex-push,37955900,vertex-push-warp,5918730
ff 05,edge-list,459543,rev-edge-list,454446,vertex-pull,591665,vertex-push,31102400,vertex-push-warp,2803350
re 15,edge-list,2071670,rev-edge-list,2065030,vertex-pull,3509110,vertex-push,12373200,vertex-push-warp,8325490
re 05,edge-list,906474,rev-edge-list,846009,vertex-pull,1578410,vertex-push,2436680,vertex-push-warp,3925200
rw 15,edge-list,3858990,rev-edge-list,3993510,vertex-pull,8261680,vertex-push,30945100,vertex-push-warp,8999500
rw 05,edge-list,1431560,rev-edge-list,1452090,vertex-pull,6635190,vertex-push,5926900,vertex-push-warp,4692130
,,,,,,,,,,
wiki_talk_ru.edges,1,,2,,3,,4,,5,
graph,edge-list,7267820,rev-edge-list,7468360,vertex-pull,9281030,vertex-push,449291000,vertex-push-warp,33099500
ff 30,edge-list,1906060,rev-edge-list,1964710,vertex-pull,2126250,vertex-push,96790100,vertex-push-warp,7850440
ff 15,edge-list,1144770,rev-edge-list,1162460,vertex-pull,1936430,vertex-push,25516400,vertex-push-warp,3572770
ff 05,edge-list,426977,rev-edge-list,459784,vertex-pull,500335,vertex-push,13524300,vertex-push-warp,1555510
re 30,edge-list,1773310,rev-edge-list,1842080,vertex-pull,2707740,vertex-push,66349900,vertex-push-warp,7926670
re 15,edge-list,1294000,rev-edge-list,1326230,vertex-pull,1914650,vertex-push,24490900,vertex-push-warp,5335690
re 05,edge-list,730829,rev-edge-list,759709,vertex-pull,1096010,vertex-push,7638820,vertex-push-warp,2712860
rw 30,edge-list,3379440,rev-edge-list,3565950,vertex-pull,5711400,vertex-push,29420600,vertex-push-warp,8019080
rw 15,edge-list,2053360,rev-edge-list,2140600,vertex-pull,3738900,vertex-push,6700300,vertex-push-warp,5852300
rw 05,edge-list,980185,rev-edge-list,1077460,vertex-pull,1662070,vertex-push,1758350,vertex-push-warp,2556720
,,,,,,,,,,
wiki_talk_zh.edges,1,,2,,3,,4,,5,
graph,edge-list,13303300,rev-edge-list,13500100,vertex-pull,19513900,vertex-push,1789730000,vertex-push-warp,109394000
ff 15,edge-list,2403970,rev-edge-list,2410900,vertex-pull,3434430,vertex-push,102495000,vertex-push-warp,9945060
ff 05,edge-list,638438,rev-edge-list,644893,vertex-pull,911887,vertex-push,45619100,vertex-push-warp,4372730
re 15,edge-list,2399440,rev-edge-list,2417470,vertex-pull,4073500,vertex-push,23374300,vertex-push-warp,11401000
re 05,edge-list,238884,rev-edge-list,238034,vertex-pull,390923,vertex-push,225299,vertex-push-warp,895461
rw 15,edge-list,3118390,rev-edge-list,3268580,vertex-pull,5222480,vertex-push,61760200,vertex-push-warp,10346100
rw 05,edge-list,1400450,rev-edge-list,1467900,vertex-pull,3634710,vertex-push,14887500,vertex-push-warp,4155500
,,,,,,,,,,
wordnet-words.edges,1,,2,,3,,4,,5,
graph,edge-list,18953300,rev-edge-list,19433600,vertex-pull,13518000,vertex-push,8657480,vertex-push-warp,15850000
ff 50,edge-list,4057100,rev-edge-list,4181080,vertex-pull,4473880,vertex-push,4821390,vertex-push-warp,4882980
ff 30,edge-list,1813480,rev-edge-list,1875790,vertex-pull,2998220,vertex-push,3221500,vertex-push-warp,2856160
ff 15,edge-list,871528,rev-edge-list,896474,vertex-pull,2913690,vertex-push,2868790,vertex-push-warp,1715190
ff 05,edge-list,333033,rev-edge-list,374667,vertex-pull,1528650,vertex-push,1380480,vertex-push-warp,944633
re 50,edge-list,426427,rev-edge-list,442296,vertex-pull,670022,vertex-push,227819,vertex-push-warp,1064860
re 30,edge-list,242509,rev-edge-list,243229,vertex-pull,402249,vertex-push,168802,vertex-push-warp,714143
re 15,edge-list,174293,rev-edge-list,161924,vertex-pull,216299,vertex-push,111376,vertex-push-warp,385514
re 05,edge-list,120359,rev-edge-list,107484,vertex-pull,127042,vertex-push,105091,vertex-push-warp,219217
rw 50,edge-list,6008190,rev-edge-list,6248390,vertex-pull,5968550,vertex-push,3777220,vertex-push-warp,12362900
rw 30,edge-list,4696880,rev-edge-list,4699740,vertex-pull,4866870,vertex-push,3021840,vertex-push-warp,10599800
rw 15,edge-list,190438,rev-edge-list,178159,vertex-pull,258883,vertex-push,112056,vertex-push-warp,401534
rw 05,edge-list,3013400,rev-edge-list,2703760,vertex-pull,3325250,vertex-push,3021990,vertex-push-warp,6348770
,,,,,,,,,,
youtube-links.edges,1,,2,,3,,4,,5,
graph,edge-list,79986500,rev-edge-list,85887100,vertex-pull,75676100,vertex-push,107405000,vertex-push-warp,122235000
ff 50,edge-list,13630800,rev-edge-list,14494600,vertex-pull,28524300,vertex-push,60378000,vertex-push-warp,28107100
ff 30,edge-list,5555870,rev-edge-list,5798830,vertex-pull,10092900,vertex-push,57433300,vertex-push-warp,14031000
ff 15,edge-list,2204940,rev-edge-list,2264520,vertex-pull,2652080,vertex-push,46593400,vertex-push-warp,8552900
ff 05,edge-list,571049,rev-edge-list,570633,vertex-pull,743582,vertex-push,16772700,vertex-push-warp,3252400
re 50,edge-list,20523900,rev-edge-list,22097000,vertex-pull,34267300,vertex-push,30505500,vertex-push-warp,59886300
re 30,edge-list,11299700,rev-edge-list,11899000,vertex-pull,22454600,vertex-push,17357900,vertex-push-warp,44734100
re 15,edge-list,5091550,rev-edge-list,5343570,vertex-pull,12024700,vertex-push,8111820,vertex-push-warp,24752200
re 05,edge-list,179922,rev-edge-list,166700,vertex-pull,510843,vertex-push,218466,vertex-push-warp,883761
rw 50,edge-list,24858200,rev-edge-list,26667800,vertex-pull,39314700,vertex-push,31748400,vertex-push-warp,75190800
rw 30,edge-list,1861070,rev-edge-list,1959170,vertex-pull,9942720,vertex-push,1186000,vertex-push-warp,6656350
rw 15,edge-list,6770220,rev-edge-list,7022370,vertex-pull,15346500,vertex-push,8881340,vertex-push-warp,27602200
rw 05,edge-list,357910,rev-edge-list,365102,vertex-pull,1193900,vertex-push,321979,vertex-push-warp,1320750
,,,,,,,,,,
youtube-u-growth.edges,1,,2,,3,,4,,5,
graph,edge-list,400013000,rev-edge-list,430931000,vertex-pull,293103000,vertex-push,294067000,vertex-push-warp,455332000
ff 50,edge-list,58420700,rev-edge-list,62234200,vertex-pull,123477000,vertex-push,173278000,vertex-push-warp,74826600
ff 30,edge-list,31275300,rev-edge-list,33016800,vertex-pull,103504000,vertex-push,176044000,vertex-push-warp,43247900
ff 15,edge-list,8746410,rev-edge-list,9019810,vertex-pull,71984600,vertex-push,125900000,vertex-push-warp,22478300
ff 05,edge-list,2074040,rev-edge-list,2079220,vertex-pull,69291900,vertex-push,123183000,vertex-push-warp,12197100
re 50,edge-list,89092100,rev-edge-list,101479000,vertex-pull,144843000,vertex-push,123025000,vertex-push-warp,172266000
re 30,edge-list,41380600,rev-edge-list,46420000,vertex-pull,54693300,vertex-push,73893100,vertex-push-warp,102347000
re 15,edge-list,16542000,rev-edge-list,18087300,vertex-pull,25142100,vertex-push,23940300,vertex-push-warp,51393200
re 05,edge-list,8286460,rev-edge-list,8594980,vertex-pull,18488600,vertex-push,10147700,vertex-push-warp,30458000
rw 50,edge-list,120305000,rev-edge-list,132636000,vertex-pull,149871000,vertex-push,127925000,vertex-push-warp,217120000
rw 30,edge-list,65059800,rev-edge-list,69966500,vertex-pull,121711000,vertex-push,69648500,vertex-push-warp,136315000
rw 15,edge-list,4156040,rev-edge-list,4353160,vertex-pull,22430300,vertex-push,1640980,vertex-push-warp,9429330
rw 05,edge-list,1743980,rev-edge-list,1733540,vertex-pull,7568160,vertex-push,878190,vertex-push-warp,4482740
,,,,,,,,,,
zhishi-baidu-internallink.edges,1,,2,,3,,4,,5,
graph,edge-list,395464000,rev-edge-list,458191000,vertex-pull,398721000,vertex-push,100245000,vertex-push-warp,308204000
